NAMELSAD,event_index,category,ISSUE_TIME,START_TIME,END_TIME
Iroquois County,0,N/S,202401310600,202401310100,202402071200
Poweshiek County,0,N/S,202401310600,202401310100,202402071200
Wayne County,0,N/S,202401310600,202401310100,202402071200
Fayette County,0,N/S,202401310600,202401310100,202402071200
Hancock County,0,N/S,202401310600,202401310100,202402071200
Kendall County,0,N/S,202401310600,202401310100,202402071200
Greene County,0,N/S,202401310600,202401310100,202402071200
Orange County,0,N/S,202401310600,202401310100,202402071200
McCurtain County,0,N/S,202401310600,202401310100,202402071200
Tift County,0,N/S,202401310600,202401310100,202402071200
Cass County,0,N/S,202401310600,202401310100,202402071200
Kingsbury County,0,N/S,202401310600,202401310100,202402071200
Converse County,0,N/S,202401310600,202401310100,202402071200
Herkimer County,0,N/S,202401310600,202401310100,202402071200
Logan County,0,N/S,202401310600,202401310100,202402071200
Gogebic County,0,N/S,202401310600,202401310100,202402071200
Becker County,0,N/S,202401310600,202401310100,202402071200
Marshall County,0,N/S,202401310600,202401310100,202402071200
Union County,0,N/S,202401310600,202401310100,202402071200
Mineral County,0,N/S,202401310600,202401310100,202402071200
Ashland County,0,N/S,202401310600,202401310100,202402071200
Ford County,0,N/S,202401310600,202401310100,202402071200
Emmons County,0,N/S,202401310600,202401310100,202402071200
Shasta County,0,N/S,202401310600,202401310100,202402071200
Vermilion Parish,0,N/S,202401310600,202401310100,202402071200
Randolph County,0,N/S,202401310600,202401310100,202402071200
Oneida County,0,N/S,202401310600,202401310100,202402071200
East Carroll Parish,0,N/S,202401310600,202401310100,202402071200
East Feliciana Parish,0,N/S,202401310600,202401310100,202402071200
St. Bernard Parish,0,N/S,202401310600,202401310100,202402071200
Wharton County,0,N/S,202401310600,202401310100,202402071200
Prince of Wales-Hyder Census Area,0,N/S,202401310600,202401310100,202402071200
Petersburg Borough,0,N/S,202401310600,202401310100,202402071200
Floyd County,0,N/S,202401310600,202401310100,202402071200
Wrangell City and Borough,0,N/S,202401310600,202401310100,202402071200
Madison County,0,N/S,202401310600,202401310100,202402071200
Blount County,0,N/S,202401310600,202401310100,202402071200
Gallatin County,0,N/S,202401310600,202401310100,202402071200
Darlington County,0,N/S,202401310600,202401310100,202402071200
Escambia County,0,N/S,202401310600,202401310100,202402071200
Haralson County,0,N/S,202401310600,202401310100,202402071200
Allen County,0,N/S,202401310600,202401310100,202402071200
Douglas County,0,N/S,202401310600,202401310100,202402071200
Greene County,0,N/S,202401310600,202401310100,202402071200
Guam,0,N/S,202401310600,202401310100,202402071200
Waushara County,0,N/S,202401310600,202401310100,202402071200
Izard County,0,N/S,202401310600,202401310100,202402071200
Monterey County,1,TSTM,202401310600,202401310100,202402071200
Grant County,0,N/S,202401310600,202401310100,202402071200
Miller County,0,N/S,202401310600,202401310100,202402071200
Wilkes County,0,N/S,202401310600,202401310100,202402071200
Juneau City and Borough,0,N/S,202401310600,202401310100,202402071200
Platte County,0,N/S,202401310600,202401310100,202402071200
Buchanan County,0,N/S,202401310600,202401310100,202402071200
Limestone County,0,N/S,202401310600,202401310100,202402071200
Henry County,0,N/S,202401310600,202401310100,202402071200
Polk County,0,N/S,202401310600,202401310100,202402071200
Ottawa County,0,N/S,202401310600,202401310100,202402071200
Norman County,0,N/S,202401310600,202401310100,202402071200
Shelby County,0,N/S,202401310600,202401310100,202402071200
Carroll County,0,N/S,202401310600,202401310100,202402071200
Benton County,0,N/S,202401310600,202401310100,202402071200
Martin County,0,N/S,202401310600,202401310100,202402071200
Chisago County,0,N/S,202401310600,202401310100,202402071200
Owsley County,0,N/S,202401310600,202401310100,202402071200
Bradford County,0,N/S,202401310600,202401310100,202402071200
Hancock County,0,N/S,202401310600,202401310100,202402071200
Cole County,0,N/S,202401310600,202401310100,202402071200
Berrien County,0,N/S,202401310600,202401310100,202402071200
Huntingdon County,0,N/S,202401310600,202401310100,202402071200
Dawes County,0,N/S,202401310600,202401310100,202402071200
Patrick County,0,N/S,202401310600,202401310100,202402071200
Montmorency County,0,N/S,202401310600,202401310100,202402071200
Oscoda County,0,N/S,202401310600,202401310100,202402071200
Colfax County,0,N/S,202401310600,202401310100,202402071200
St. Clair County,0,N/S,202401310600,202401310100,202402071200
Washington County,0,N/S,202401310600,202401310100,202402071200
Bedford County,0,N/S,202401310600,202401310100,202402071200
Scott County,0,N/S,202401310600,202401310100,202402071200
Labette County,0,N/S,202401310600,202401310100,202402071200
Lawrence County,0,N/S,202401310600,202401310100,202402071200
Harrison County,0,N/S,202401310600,202401310100,202402071200
Alexander County,0,N/S,202401310600,202401310100,202402071200
Cape May County,0,N/S,202401310600,202401310100,202402071200
Cheshire County,0,N/S,202401310600,202401310100,202402071200
Marshall County,0,N/S,202401310600,202401310100,202402071200
King William County,0,N/S,202401310600,202401310100,202402071200
Huerfano County,0,N/S,202401310600,202401310100,202402071200
Karnes County,0,N/S,202401310600,202401310100,202402071200
Chester County,0,N/S,202401310600,202401310100,202402071200
Scott County,0,N/S,202401310600,202401310100,202402071200
Millard County,0,N/S,202401310600,202401310100,202402071200
Morgan County,0,N/S,202401310600,202401310100,202402071200
Kaufman County,0,N/S,202401310600,202401310100,202402071200
Greenlee County,0,N/S,202401310600,202401310100,202402071200
Maricopa County,1,TSTM,202401310600,202401310100,202402071200
Ogemaw County,0,N/S,202401310600,202401310100,202402071200
Jackson County,0,N/S,202401310600,202401310100,202402071200
Richland County,0,N/S,202401310600,202401310100,202402071200
Blount County,0,N/S,202401310600,202401310100,202402071200
Liberty County,0,N/S,202401310600,202401310100,202402071200
Duval County,0,N/S,202401310600,202401310100,202402071200
Ralls County,0,N/S,202401310600,202401310100,202402071200
Johnson County,0,N/S,202401310600,202401310100,202402071200
Clay County,0,N/S,202401310600,202401310100,202402071200
Grant County,0,N/S,202401310600,202401310100,202402071200
Coos County,0,N/S,202401310600,202401310100,202402071200
Franklin County,0,N/S,202401310600,202401310100,202402071200
Warren County,0,N/S,202401310600,202401310100,202402071200
Madison County,0,N/S,202401310600,202401310100,202402071200
Atoka County,0,N/S,202401310600,202401310100,202402071200
Menard County,0,N/S,202401310600,202401310100,202402071200
Bartow County,0,N/S,202401310600,202401310100,202402071200
Lake County,0,N/S,202401310600,202401310100,202402071200
Okmulgee County,0,N/S,202401310600,202401310100,202402071200
Sheridan County,0,N/S,202401310600,202401310100,202402071200
Fulton County,0,N/S,202401310600,202401310100,202402071200
Johnson County,0,N/S,202401310600,202401310100,202402071200
Calvert County,0,N/S,202401310600,202401310100,202402071200
Washburn County,0,N/S,202401310600,202401310100,202402071200
Jefferson County,0,N/S,202401310600,202401310100,202402071200
Aguada Municipio,0,N/S,202401310600,202401310100,202402071200
Winona County,0,N/S,202401310600,202401310100,202402071200
Warren County,0,N/S,202401310600,202401310100,202402071200
Andrew County,0,N/S,202401310600,202401310100,202402071200
Montgomery County,0,N/S,202401310600,202401310100,202402071200
Cherokee County,0,N/S,202401310600,202401310100,202402071200
Halifax County,0,N/S,202401310600,202401310100,202402071200
Sandoval County,0,N/S,202401310600,202401310100,202402071200
Clay County,0,N/S,202401310600,202401310100,202402071200
Clinton County,0,N/S,202401310600,202401310100,202402071200
Linn County,0,N/S,202401310600,202401310100,202402071200
Lafayette County,0,N/S,202401310600,202401310100,202402071200
Washington County,0,N/S,202401310600,202401310100,202402071200
Preston County,0,N/S,202401310600,202401310100,202402071200
Rota Municipality,0,N/S,202401310600,202401310100,202402071200
Waupaca County,0,N/S,202401310600,202401310100,202402071200
Edwards County,0,N/S,202401310600,202401310100,202402071200
Lake County,0,N/S,202401310600,202401310100,202402071200
Ozark County,0,N/S,202401310600,202401310100,202402071200
Waller County,0,N/S,202401310600,202401310100,202402071200
Monroe County,0,N/S,202401310600,202401310100,202402071200
Essex County,0,N/S,202401310600,202401310100,202402071200
Lunenburg County,0,N/S,202401310600,202401310100,202402071200
Traill County,0,N/S,202401310600,202401310100,202402071200
Hall County,0,N/S,202401310600,202401310100,202402071200
Treutlen County,0,N/S,202401310600,202401310100,202402071200
Calhoun County,0,N/S,202401310600,202401310100,202402071200
Vilas County,0,N/S,202401310600,202401310100,202402071200
Beltrami County,0,N/S,202401310600,202401310100,202402071200
Coamo Municipio,0,N/S,202401310600,202401310100,202402071200
Guánica Municipio,0,N/S,202401310600,202401310100,202402071200
Dorchester County,0,N/S,202401310600,202401310100,202402071200
Columbia County,0,N/S,202401310600,202401310100,202402071200
Clark County,0,N/S,202401310600,202401310100,202402071200
Maverick County,0,N/S,202401310600,202401310100,202402071200
Pima County,1,TSTM,202401310600,202401310100,202402071200
Cibola County,0,N/S,202401310600,202401310100,202402071200
Burlington County,0,N/S,202401310600,202401310100,202402071200
Rutland County,0,N/S,202401310600,202401310100,202402071200
Early County,0,N/S,202401310600,202401310100,202402071200
Dukes County,0,N/S,202401310600,202401310100,202402071200
McHenry County,0,N/S,202401310600,202401310100,202402071200
Wayne County,0,N/S,202401310600,202401310100,202402071200
LaMoure County,0,N/S,202401310600,202401310100,202402071200
Butte County,0,N/S,202401310600,202401310100,202402071200
Coos County,0,N/S,202401310600,202401310100,202402071200
Kidder County,0,N/S,202401310600,202401310100,202402071200
Kleberg County,0,N/S,202401310600,202401310100,202402071200
Porter County,0,N/S,202401310600,202401310100,202402071200
Newton County,0,N/S,202401310600,202401310100,202402071200
Sampson County,0,N/S,202401310600,202401310100,202402071200
Moore County,0,N/S,202401310600,202401310100,202402071200
Pinellas County,0,N/S,202401310600,202401310100,202402071200
Barranquitas Municipio,0,N/S,202401310600,202401310100,202402071200
Hamilton County,0,N/S,202401310600,202401310100,202402071200
Perry County,0,N/S,202401310600,202401310100,202402071200
Cheyenne County,0,N/S,202401310600,202401310100,202402071200
Delta County,0,N/S,202401310600,202401310100,202402071200
Wayne County,0,N/S,202401310600,202401310100,202402071200
Gaines County,0,N/S,202401310600,202401310100,202402071200
Marion County,0,N/S,202401310600,202401310100,202402071200
Watauga County,0,N/S,202401310600,202401310100,202402071200
Roanoke city,0,N/S,202401310600,202401310100,202402071200
Martin County,0,N/S,202401310600,202401310100,202402071200
Bowie County,0,N/S,202401310600,202401310100,202402071200
Weber County,0,N/S,202401310600,202401310100,202402071200
Marion County,0,N/S,202401310600,202401310100,202402071200
Jefferson County,0,N/S,202401310600,202401310100,202402071200
Jackson County,0,N/S,202401310600,202401310100,202402071200
Nelson County,0,N/S,202401310600,202401310100,202402071200
Clinton County,0,N/S,202401310600,202401310100,202402071200
Garfield County,0,N/S,202401310600,202401310100,202402071200
Ray County,0,N/S,202401310600,202401310100,202402071200
Hocking County,0,N/S,202401310600,202401310100,202402071200
Lowndes County,0,N/S,202401310600,202401310100,202402071200
Candler County,0,N/S,202401310600,202401310100,202402071200
Linn County,0,N/S,202401310600,202401310100,202402071200
Trinity County,1,TSTM,202401310600,202401310100,202402071200
Muscogee County,0,N/S,202401310600,202401310100,202402071200
Tallahatchie County,0,N/S,202401310600,202401310100,202402071200
Atchison County,0,N/S,202401310600,202401310100,202402071200
Lares Municipio,0,N/S,202401310600,202401310100,202402071200
Andrews County,0,N/S,202401310600,202401310100,202402071200
Miami County,0,N/S,202401310600,202401310100,202402071200
Potter County,0,N/S,202401310600,202401310100,202402071200
Seminole County,0,N/S,202401310600,202401310100,202402071200
Aiken County,0,N/S,202401310600,202401310100,202402071200
Manu'a District,0,N/S,202401310600,202401310100,202402071200
Mendocino County,1,TSTM,202401310600,202401310100,202402071200
Chesapeake city,0,N/S,202401310600,202401310100,202402071200
Tinian Municipality,0,N/S,202401310600,202401310100,202402071200
Yauco Municipio,0,N/S,202401310600,202401310100,202402071200
Sweetwater County,0,N/S,202401310600,202401310100,202402071200
Garza County,0,N/S,202401310600,202401310100,202402071200
Hardy County,0,N/S,202401310600,202401310100,202402071200
Adjuntas Municipio,0,N/S,202401310600,202401310100,202402071200
Ozaukee County,0,N/S,202401310600,202401310100,202402071200
Sullivan County,0,N/S,202401310600,202401310100,202402071200
Laurens County,0,N/S,202401310600,202401310100,202402071200
Crook County,0,N/S,202401310600,202401310100,202402071200
Sheboygan County,0,N/S,202401310600,202401310100,202402071200
Hampden County,0,N/S,202401310600,202401310100,202402071200
Caldwell County,0,N/S,202401310600,202401310100,202402071200
Cloud County,0,N/S,202401310600,202401310100,202402071200
Inyo County,0,N/S,202401310600,202401310100,202402071200
Coosa County,0,N/S,202401310600,202401310100,202402071200
Dickinson County,0,N/S,202401310600,202401310100,202402071200
Harlan County,0,N/S,202401310600,202401310100,202402071200
Geary County,0,N/S,202401310600,202401310100,202402071200
Berks County,0,N/S,202401310600,202401310100,202402071200
Carter County,0,N/S,202401310600,202401310100,202402071200
Lyon County,0,N/S,202401310600,202401310100,202402071200
Charlotte County,0,N/S,202401310600,202401310100,202402071200
Washington County,0,N/S,202401310600,202401310100,202402071200
Newberry County,0,N/S,202401310600,202401310100,202402071200
Isle of Wight County,0,N/S,202401310600,202401310100,202402071200
Wheeler County,0,N/S,202401310600,202401310100,202402071200
Butler County,0,N/S,202401310600,202401310100,202402071200
Iberville Parish,0,N/S,202401310600,202401310100,202402071200
Sharkey County,0,N/S,202401310600,202401310100,202402071200
Fauquier County,0,N/S,202401310600,202401310100,202402071200
Radford city,0,N/S,202401310600,202401310100,202402071200
Douglas County,0,N/S,202401310600,202401310100,202402071200
Franklin County,0,N/S,202401310600,202401310100,202402071200
Greene County,0,N/S,202401310600,202401310100,202402071200
Rush County,0,N/S,202401310600,202401310100,202402071200
Washington County,0,N/S,202401310600,202401310100,202402071200
Laclede County,0,N/S,202401310600,202401310100,202402071200
Mercer County,0,N/S,202401310600,202401310100,202402071200
Craighead County,0,N/S,202401310600,202401310100,202402071200
Saline County,0,N/S,202401310600,202401310100,202402071200
White County,0,N/S,202401310600,202401310100,202402071200
De Witt County,0,N/S,202401310600,202401310100,202402071200
White Pine County,0,N/S,202401310600,202401310100,202402071200
Goodhue County,0,N/S,202401310600,202401310100,202402071200
Swain County,0,N/S,202401310600,202401310100,202402071200
Pasco County,0,N/S,202401310600,202401310100,202402071200
Sumter County,0,N/S,202401310600,202401310100,202402071200
Nassau County,0,N/S,202401310600,202401310100,202402071200
Steele County,0,N/S,202401310600,202401310100,202402071200
Vanderburgh County,0,N/S,202401310600,202401310100,202402071200
Franklin County,0,N/S,202401310600,202401310100,202402071200
Avery County,0,N/S,202401310600,202401310100,202402071200
Wood County,0,N/S,202401310600,202401310100,202402071200
Bayfield County,0,N/S,202401310600,202401310100,202402071200
Stewart County,0,N/S,202401310600,202401310100,202402071200
Portage County,0,N/S,202401310600,202401310100,202402071200
Lexington County,0,N/S,202401310600,202401310100,202402071200
Anne Arundel County,0,N/S,202401310600,202401310100,202402071200
Fond du Lac County,0,N/S,202401310600,202401310100,202402071200
Webster County,0,N/S,202401310600,202401310100,202402071200
Kewaunee County,0,N/S,202401310600,202401310100,202402071200
Parmer County,0,N/S,202401310600,202401310100,202402071200
Woods County,0,N/S,202401310600,202401310100,202402071200
Elliott County,0,N/S,202401310600,202401310100,202402071200
Berkshire County,0,N/S,202401310600,202401310100,202402071200
Chariton County,0,N/S,202401310600,202401310100,202402071200
Rio Blanco County,0,N/S,202401310600,202401310100,202402071200
Morgan County,0,N/S,202401310600,202401310100,202402071200
Malheur County,0,N/S,202401310600,202401310100,202402071200
Middlesex County,0,N/S,202401310600,202401310100,202402071200
Russell County,0,N/S,202401310600,202401310100,202402071200
Putnam County,0,N/S,202401310600,202401310100,202402071200
Haakon County,0,N/S,202401310600,202401310100,202402071200
Macon County,0,N/S,202401310600,202401310100,202402071200
Cleburne County,0,N/S,202401310600,202401310100,202402071200
Pike County,0,N/S,202401310600,202401310100,202402071200
Adams County,0,N/S,202401310600,202401310100,202402071200
Bristol County,0,N/S,202401310600,202401310100,202402071200
Schuylkill County,0,N/S,202401310600,202401310100,202402071200
Wells County,0,N/S,202401310600,202401310100,202402071200
Cleveland County,0,N/S,202401310600,202401310100,202402071200
Hot Spring County,0,N/S,202401310600,202401310100,202402071200
Frederick County,0,N/S,202401310600,202401310100,202402071200
Schuyler County,0,N/S,202401310600,202401310100,202402071200
Mono County,0,N/S,202401310600,202401310100,202402071200
Tuolumne County,0,N/S,202401310600,202401310100,202402071200
Doña Ana County,0,N/S,202401310600,202401310100,202402071200
Crisp County,0,N/S,202401310600,202401310100,202402071200
Columbia County,0,N/S,202401310600,202401310100,202402071200
Griggs County,0,N/S,202401310600,202401310100,202402071200
Solano County,1,TSTM,202401310600,202401310100,202402071200
Clayton County,0,N/S,202401310600,202401310100,202402071200
Titus County,0,N/S,202401310600,202401310100,202402071200
Hampshire County,0,N/S,202401310600,202401310100,202402071200
Moore County,0,N/S,202401310600,202401310100,202402071200
Barton County,0,N/S,202401310600,202401310100,202402071200
Slope County,0,N/S,202401310600,202401310100,202402071200
Richland Parish,0,N/S,202401310600,202401310100,202402071200
Garfield County,0,N/S,202401310600,202401310100,202402071200
St. Martin Parish,0,N/S,202401310600,202401310100,202402071200
Sumter County,0,N/S,202401310600,202401310100,202402071200
Winston County,0,N/S,202401310600,202401310100,202402071200
Seminole County,0,N/S,202401310600,202401310100,202402071200
Forrest County,0,N/S,202401310600,202401310100,202402071200
Ingham County,0,N/S,202401310600,202401310100,202402071200
Shawnee County,0,N/S,202401310600,202401310100,202402071200
Hanson County,0,N/S,202401310600,202401310100,202402071200
Itasca County,0,N/S,202401310600,202401310100,202402071200
Lincoln County,0,N/S,202401310600,202401310100,202402071200
Madison County,0,N/S,202401310600,202401310100,202402071200
Washington County,0,N/S,202401310600,202401310100,202402071200
Johnson County,0,N/S,202401310600,202401310100,202402071200
Terry County,0,N/S,202401310600,202401310100,202402071200
Harding County,0,N/S,202401310600,202401310100,202402071200
Talladega County,0,N/S,202401310600,202401310100,202402071200
Langlade County,0,N/S,202401310600,202401310100,202402071200
Foard County,0,N/S,202401310600,202401310100,202402071200
Buena Vista County,0,N/S,202401310600,202401310100,202402071200
Mills County,0,N/S,202401310600,202401310100,202402071200
Real County,0,N/S,202401310600,202401310100,202402071200
Delaware County,0,N/S,202401310600,202401310100,202402071200
Forsyth County,0,N/S,202401310600,202401310100,202402071200
Carson City,0,N/S,202401310600,202401310100,202402071200
Dallas County,0,N/S,202401310600,202401310100,202402071200
Carson County,0,N/S,202401310600,202401310100,202402071200
Sumter County,0,N/S,202401310600,202401310100,202402071200
Wayne County,0,N/S,202401310600,202401310100,202402071200
Anderson County,0,N/S,202401310600,202401310100,202402071200
Carbon County,0,N/S,202401310600,202401310100,202402071200
Silver Bow County,0,N/S,202401310600,202401310100,202402071200
Stephenson County,0,N/S,202401310600,202401310100,202402071200
Lapeer County,0,N/S,202401310600,202401310100,202402071200
Claiborne Parish,0,N/S,202401310600,202401310100,202402071200
Yalobusha County,0,N/S,202401310600,202401310100,202402071200
Maricao Municipio,0,N/S,202401310600,202401310100,202402071200
Kalkaska County,0,N/S,202401310600,202401310100,202402071200
Aguadilla Municipio,0,N/S,202401310600,202401310100,202402071200
Evangeline Parish,0,N/S,202401310600,202401310100,202402071200
Hardeman County,0,N/S,202401310600,202401310100,202402071200
Cochise County,0,N/S,202401310600,202401310100,202402071200
Hidalgo County,0,N/S,202401310600,202401310100,202402071200
Divide County,0,N/S,202401310600,202401310100,202402071200
San Bernardino County,0,N/S,202401310600,202401310100,202402071200
Montezuma County,0,N/S,202401310600,202401310100,202402071200
Clarke County,0,N/S,202401310600,202401310100,202402071200
Marion County,0,N/S,202401310600,202401310100,202402071200
Douglas County,0,N/S,202401310600,202401310100,202402071200
Fairfax city,0,N/S,202401310600,202401310100,202402071200
Harmon County,0,N/S,202401310600,202401310100,202402071200
Cedar County,0,N/S,202401310600,202401310100,202402071200
Clarke County,0,N/S,202401310600,202401310100,202402071200
Valley County,0,N/S,202401310600,202401310100,202402071200
Knox County,0,N/S,202401310600,202401310100,202402071200
Ouachita County,0,N/S,202401310600,202401310100,202402071200
Darke County,0,N/S,202401310600,202401310100,202402071200
Kay County,0,N/S,202401310600,202401310100,202402071200
Dewey County,0,N/S,202401310600,202401310100,202402071200
Tillamook County,0,N/S,202401310600,202401310100,202402071200
Coweta County,0,N/S,202401310600,202401310100,202402071200
Simpson County,0,N/S,202401310600,202401310100,202402071200
Stone County,0,N/S,202401310600,202401310100,202402071200
Contra Costa County,1,TSTM,202401310600,202401310100,202402071200
Carroll County,0,N/S,202401310600,202401310100,202402071200
Henrico County,0,N/S,202401310600,202401310100,202402071200
Owen County,0,N/S,202401310600,202401310100,202402071200
Westchester County,0,N/S,202401310600,202401310100,202402071200
Bollinger County,0,N/S,202401310600,202401310100,202402071200
McDowell County,0,N/S,202401310600,202401310100,202402071200
Harrison County,0,N/S,202401310600,202401310100,202402071200
Granville County,0,N/S,202401310600,202401310100,202402071200
Pierce County,0,N/S,202401310600,202401310100,202402071200
Bleckley County,0,N/S,202401310600,202401310100,202402071200
Burke County,0,N/S,202401310600,202401310100,202402071200
Union County,0,N/S,202401310600,202401310100,202402071200
Kankakee County,0,N/S,202401310600,202401310100,202402071200
McIntosh County,0,N/S,202401310600,202401310100,202402071200
Platte County,0,N/S,202401310600,202401310100,202402071200
Warren County,0,N/S,202401310600,202401310100,202402071200
Aibonito Municipio,0,N/S,202401310600,202401310100,202402071200
Marion County,0,N/S,202401310600,202401310100,202402071200
Clay County,0,N/S,202401310600,202401310100,202402071200
Sussex County,0,N/S,202401310600,202401310100,202402071200
Jasper County,0,N/S,202401310600,202401310100,202402071200
Randolph County,0,N/S,202401310600,202401310100,202402071200
Butler County,0,N/S,202401310600,202401310100,202402071200
Hays County,0,N/S,202401310600,202401310100,202402071200
Medina County,0,N/S,202401310600,202401310100,202402071200
Mason County,0,N/S,202401310600,202401310100,202402071200
Beaufort County,0,N/S,202401310600,202401310100,202402071200
Yankton County,0,N/S,202401310600,202401310100,202402071200
Rock County,0,N/S,202401310600,202401310100,202402071200
Pickens County,0,N/S,202401310600,202401310100,202402071200
Columbia County,0,N/S,202401310600,202401310100,202402071200
Clinton County,0,N/S,202401310600,202401310100,202402071200
Clinton County,0,N/S,202401310600,202401310100,202402071200
Minidoka County,0,N/S,202401310600,202401310100,202402071200
Sullivan County,0,N/S,202401310600,202401310100,202402071200
Rankin County,0,N/S,202401310600,202401310100,202402071200
Motley County,0,N/S,202401310600,202401310100,202402071200
Lane County,0,N/S,202401310600,202401310100,202402071200
Wichita County,0,N/S,202401310600,202401310100,202402071200
Shiawassee County,0,N/S,202401310600,202401310100,202402071200
Jewell County,0,N/S,202401310600,202401310100,202402071200
Mitchell County,0,N/S,202401310600,202401310100,202402071200
Bradford County,0,N/S,202401310600,202401310100,202402071200
Marion County,0,N/S,202401310600,202401310100,202402071200
George County,0,N/S,202401310600,202401310100,202402071200
Jo Daviess County,0,N/S,202401310600,202401310100,202402071200
Hancock County,0,N/S,202401310600,202401310100,202402071200
Franklin city,0,N/S,202401310600,202401310100,202402071200
Midland County,0,N/S,202401310600,202401310100,202402071200
Scott County,0,N/S,202401310600,202401310100,202402071200
Cascade County,0,N/S,202401310600,202401310100,202402071200
Harrisonburg city,0,N/S,202401310600,202401310100,202402071200
Williamson County,0,N/S,202401310600,202401310100,202402071200
Flathead County,0,N/S,202401310600,202401310100,202402071200
Peñuelas Municipio,0,N/S,202401310600,202401310100,202402071200
Stevens County,0,N/S,202401310600,202401310100,202402071200
Fayette County,0,N/S,202401310600,202401310100,202402071200
Hancock County,0,N/S,202401310600,202401310100,202402071200
Brown County,0,N/S,202401310600,202401310100,202402071200
Barbour County,0,N/S,202401310600,202401310100,202402071200
Wayne County,0,N/S,202401310600,202401310100,202402071200
Box Butte County,0,N/S,202401310600,202401310100,202402071200
Northumberland County,0,N/S,202401310600,202401310100,202402071200
Victoria County,0,N/S,202401310600,202401310100,202402071200
Buena Vista city,0,N/S,202401310600,202401310100,202402071200
St. Clair County,0,N/S,202401310600,202401310100,202402071200
Thurston County,0,N/S,202401310600,202401310100,202402071200
Lamoille County,0,N/S,202401310600,202401310100,202402071200
Franklin County,0,N/S,202401310600,202401310100,202402071200
Blaine County,0,N/S,202401310600,202401310100,202402071200
Kittitas County,0,N/S,202401310600,202401310100,202402071200
Randolph County,0,N/S,202401310600,202401310100,202402071200
Kane County,0,N/S,202401310600,202401310100,202402071200
Tucker County,0,N/S,202401310600,202401310100,202402071200
Ponce Municipio,0,N/S,202401310600,202401310100,202402071200
Crawford County,0,N/S,202401310600,202401310100,202402071200
Jackson County,0,N/S,202401310600,202401310100,202402071200
Mahaska County,0,N/S,202401310600,202401310100,202402071200
Douglas County,0,N/S,202401310600,202401310100,202402071200
Daviess County,0,N/S,202401310600,202401310100,202402071200
Powell County,0,N/S,202401310600,202401310100,202402071200
Jasper County,0,N/S,202401310600,202401310100,202402071200
Union County,0,N/S,202401310600,202401310100,202402071200
Henry County,0,N/S,202401310600,202401310100,202402071200
Adams County,0,N/S,202401310600,202401310100,202402071200
Pamlico County,0,N/S,202401310600,202401310100,202402071200
Graves County,0,N/S,202401310600,202401310100,202402071200
Cambria County,0,N/S,202401310600,202401310100,202402071200
McMinn County,0,N/S,202401310600,202401310100,202402071200
Livingston County,0,N/S,202401310600,202401310100,202402071200
Adams County,0,N/S,202401310600,202401310100,202402071200
Lackawanna County,0,N/S,202401310600,202401310100,202402071200
Pontotoc County,0,N/S,202401310600,202401310100,202402071200
Creek County,0,N/S,202401310600,202401310100,202402071200
Tyler County,0,N/S,202401310600,202401310100,202402071200
Van Buren County,0,N/S,202401310600,202401310100,202402071200
Pottawatomie County,0,N/S,202401310600,202401310100,202402071200
Socorro County,0,N/S,202401310600,202401310100,202402071200
Atkinson County,0,N/S,202401310600,202401310100,202402071200
Duval County,0,N/S,202401310600,202401310100,202402071200
Falls County,0,N/S,202401310600,202401310100,202402071200
Yell County,0,N/S,202401310600,202401310100,202402071200
Comanche County,0,N/S,202401310600,202401310100,202402071200
Jessamine County,0,N/S,202401310600,202401310100,202402071200
Monroe County,0,N/S,202401310600,202401310100,202402071200
Kiowa County,0,N/S,202401310600,202401310100,202402071200
Lake County,0,N/S,202401310600,202401310100,202402071200
Caswell County,0,N/S,202401310600,202401310100,202402071200
Presidio County,0,N/S,202401310600,202401310100,202402071200
Greene County,0,N/S,202401310600,202401310100,202402071200
Willacy County,0,N/S,202401310600,202401310100,202402071200
Bayamón Municipio,0,N/S,202401310600,202401310100,202402071200
Los Alamos County,0,N/S,202401310600,202401310100,202402071200
Kenai Peninsula Borough,0,N/S,202401310600,202401310100,202402071200
Baldwin County,0,N/S,202401310600,202401310100,202402071200
Appanoose County,0,N/S,202401310600,202401310100,202402071200
St. Croix Island,0,N/S,202401310600,202401310100,202402071200
New Kent County,0,N/S,202401310600,202401310100,202402071200
Talbot County,0,N/S,202401310600,202401310100,202402071200
Lewis County,0,N/S,202401310600,202401310100,202402071200
Clay County,0,N/S,202401310600,202401310100,202402071200
Jefferson County,0,N/S,202401310600,202401310100,202402071200
Bedford County,0,N/S,202401310600,202401310100,202402071200
Mora County,0,N/S,202401310600,202401310100,202402071200
Boone County,0,N/S,202401310600,202401310100,202402071200
Oregon County,0,N/S,202401310600,202401310100,202402071200
Houston County,0,N/S,202401310600,202401310100,202402071200
Wyoming County,0,N/S,202401310600,202401310100,202402071200
Lenoir County,0,N/S,202401310600,202401310100,202402071200
Vigo County,0,N/S,202401310600,202401310100,202402071200
Elkhart County,0,N/S,202401310600,202401310100,202402071200
Grayson County,0,N/S,202401310600,202401310100,202402071200
Lubbock County,0,N/S,202401310600,202401310100,202402071200
Meeker County,0,N/S,202401310600,202401310100,202402071200
Ashland County,0,N/S,202401310600,202401310100,202402071200
Madison County,0,N/S,202401310600,202401310100,202402071200
Martin County,0,N/S,202401310600,202401310100,202402071200
Mineral County,0,N/S,202401310600,202401310100,202402071200
