NAMELSAD,event_index,category,ISSUE_TIME,START_TIME,END_TIME
Morgan County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Kaufman County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Greenlee County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Maricopa County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Ogemaw County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Jackson County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Richland County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Blount County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Liberty County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Duval County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Ralls County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Johnson County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Clay County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Grant County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Coos County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Franklin County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Warren County,2,MINOR,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Madison County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Atoka County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Menard County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Bartow County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Lake County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Okmulgee County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Sheridan County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Fulton County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Johnson County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Calvert County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Washburn County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Jefferson County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Aguada Municipio,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Winona County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Warren County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Andrew County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Montgomery County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Cherokee County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Halifax County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Sandoval County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Clay County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Clinton County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Linn County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Lafayette County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Washington County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Preston County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Rota Municipality,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Waupaca County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Edwards County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Lake County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Ozark County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Waller County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Monroe County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Essex County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Lunenburg County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Traill County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Hall County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Treutlen County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Calhoun County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Vilas County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Beltrami County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Coamo Municipio,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Guánica Municipio,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Dorchester County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Columbia County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Clark County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Maverick County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Pima County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Cibola County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Burlington County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Rutland County,2,MINOR,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Early County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Dukes County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
McHenry County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Wayne County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
LaMoure County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Butte County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Coos County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Kidder County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Kleberg County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Porter County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Newton County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Sampson County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Moore County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Pinellas County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Barranquitas Municipio,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Hamilton County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Perry County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Cheyenne County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Delta County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Wayne County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Gaines County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Marion County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Watauga County,2,MINOR,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Roanoke city,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Martin County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Bowie County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Weber County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Marion County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Jefferson County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Jackson County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Nelson County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Clinton County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Garfield County,2,MINOR,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Ray County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Hocking County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Lowndes County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Candler County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Linn County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Trinity County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Muscogee County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Tallahatchie County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Atchison County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Lares Municipio,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Andrews County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Miami County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Potter County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Seminole County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Aiken County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Manu'a District,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Mendocino County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Chesapeake city,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Tinian Municipality,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Yauco Municipio,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Sweetwater County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Garza County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Hardy County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Adjuntas Municipio,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Ozaukee County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Sullivan County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Laurens County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Crook County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Sheboygan County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Hampden County,2,MINOR,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Caldwell County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Cloud County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Inyo County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Coosa County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Dickinson County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Harlan County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Geary County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Berks County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Carter County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Lyon County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Charlotte County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Washington County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Newberry County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Isle of Wight County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Wheeler County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Butler County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Iberville Parish,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Sharkey County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Fauquier County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Radford city,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Douglas County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Franklin County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Greene County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Rush County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Washington County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Laclede County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Mercer County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Craighead County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Saline County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
White County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
De Witt County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
White Pine County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Goodhue County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Swain County,3,MODERATE,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Pasco County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Sumter County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Nassau County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Steele County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Vanderburgh County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Franklin County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Avery County,2,MINOR,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Wood County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Bayfield County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Stewart County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Portage County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Lexington County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Anne Arundel County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Fond du Lac County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Webster County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Kewaunee County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Parmer County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Woods County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Elliott County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Berkshire County,2,MINOR,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Chariton County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Rio Blanco County,2,MINOR,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Morgan County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Malheur County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Middlesex County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Russell County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Putnam County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Haakon County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Macon County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Cleburne County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Pike County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Adams County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Bristol County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Schuylkill County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Wells County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Cleveland County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Hot Spring County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Frederick County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Schuyler County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Mono County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Tuolumne County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Doña Ana County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Crisp County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Columbia County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Griggs County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Solano County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Clayton County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Titus County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Hampshire County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Moore County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Barton County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Slope County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Richland Parish,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Garfield County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
St. Martin Parish,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Sumter County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Winston County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Seminole County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Forrest County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Ingham County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Shawnee County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Hanson County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Itasca County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Lincoln County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Madison County,2,MINOR,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Washington County,2,MINOR,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Johnson County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Terry County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Harding County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Talladega County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Langlade County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Foard County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Buena Vista County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Mills County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Real County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Delaware County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Forsyth County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Carson City,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Dallas County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Carson County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Sumter County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Wayne County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Anderson County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Carbon County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Silver Bow County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Stephenson County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Lapeer County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Claiborne Parish,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Yalobusha County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Maricao Municipio,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Kalkaska County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Aguadilla Municipio,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Evangeline Parish,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Hardeman County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Cochise County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Hidalgo County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Divide County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
San Bernardino County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Montezuma County,2,MINOR,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Clarke County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Marion County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Douglas County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Fairfax city,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Harmon County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Cedar County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Clarke County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Valley County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Knox County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Ouachita County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Darke County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Kay County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Dewey County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Tillamook County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Coweta County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Simpson County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Stone County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Contra Costa County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Carroll County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Henrico County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Owen County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Westchester County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Bollinger County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
McDowell County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Harrison County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Granville County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Pierce County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Bleckley County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Burke County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Union County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Kankakee County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
McIntosh County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Platte County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Warren County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Aibonito Municipio,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Marion County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Clay County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Sussex County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Jasper County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Randolph County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Butler County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Hays County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Medina County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Mason County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Beaufort County,0,N/S,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Yankton County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
Rock County,1,LIMITED,2024-01-28 0731Z,07Z 01/28/24,06Z 01/31/24
