NAMELSAD,STUSPS,event_index,category,ISSUE_TIME,START_TIME,END_TIME
Alexander County,NC,0,N/S,202402150600,202402150100,202402221200
Cape May County,NJ,0,N/S,202402150600,202402150100,202402221200
Cheshire County,NH,0,N/S,202402150600,202402150100,202402221200
Marshall County,MN,0,N/S,202402150600,202402150100,202402221200
King William County,VA,0,N/S,202402150600,202402150100,202402221200
Huerfano County,CO,0,N/S,202402150600,202402150100,202402221200
Karnes County,TX,0,N/S,202402150600,202402150100,202402221200
Chester County,TN,1,TSTM,202402150600,202402150100,202402221200
Scott County,IL,1,TSTM,202402150600,202402150100,202402221200
Millard County,UT,0,N/S,202402150600,202402150100,202402221200
Morgan County,UT,0,N/S,202402150600,202402150100,202402221200
Kaufman County,TX,1,TSTM,202402150600,202402150100,202402221200
Greenlee County,AZ,0,N/S,202402150600,202402150100,202402221200
Maricopa County,AZ,0,N/S,202402150600,202402150100,202402221200
Ogemaw County,MI,0,N/S,202402150600,202402150100,202402221200
Jackson County,TN,0,N/S,202402150600,202402150100,202402221200
Richland County,IL,0,N/S,202402150600,202402150100,202402221200
Blount County,AL,0,N/S,202402150600,202402150100,202402221200
Liberty County,MT,0,N/S,202402150600,202402150100,202402221200
Duval County,TX,0,N/S,202402150600,202402150100,202402221200
Ralls County,MO,1,TSTM,202402150600,202402150100,202402221200
Johnson County,TX,0,N/S,202402150600,202402150100,202402221200
Clay County,GA,0,N/S,202402150600,202402150100,202402221200
Grant County,OR,0,N/S,202402150600,202402150100,202402221200
Coos County,OR,0,N/S,202402150600,202402150100,202402221200
Franklin County,TX,1,TSTM,202402150600,202402150100,202402221200
Warren County,NY,0,N/S,202402150600,202402150100,202402221200
Madison County,VA,0,N/S,202402150600,202402150100,202402221200
Atoka County,OK,0,N/S,202402150600,202402150100,202402221200
Menard County,IL,1,TSTM,202402150600,202402150100,202402221200
Bartow County,GA,0,N/S,202402150600,202402150100,202402221200
Lake County,FL,0,N/S,202402150600,202402150100,202402221200
Okmulgee County,OK,0,N/S,202402150600,202402150100,202402221200
Sheridan County,ND,0,N/S,202402150600,202402150100,202402221200
Fulton County,IN,0,N/S,202402150600,202402150100,202402221200
Johnson County,KS,1,TSTM,202402150600,202402150100,202402221200
Calvert County,MD,0,N/S,202402150600,202402150100,202402221200
Washburn County,WI,0,N/S,202402150600,202402150100,202402221200
Jefferson County,WA,0,N/S,202402150600,202402150100,202402221200
Aguada Municipio,PR,0,N/S,202402150600,202402150100,202402221200
Winona County,MN,0,N/S,202402150600,202402150100,202402221200
Warren County,MS,0,N/S,202402150600,202402150100,202402221200
Andrew County,MO,1,TSTM,202402150600,202402150100,202402221200
Montgomery County,MO,1,TSTM,202402150600,202402150100,202402221200
Cherokee County,KS,0,N/S,202402150600,202402150100,202402221200
Halifax County,NC,0,N/S,202402150600,202402150100,202402221200
Sandoval County,NM,0,N/S,202402150600,202402150100,202402221200
Clay County,KY,0,N/S,202402150600,202402150100,202402221200
Clinton County,PA,0,N/S,202402150600,202402150100,202402221200
Linn County,OR,0,N/S,202402150600,202402150100,202402221200
Lafayette County,WI,0,N/S,202402150600,202402150100,202402221200
Washington County,OK,0,N/S,202402150600,202402150100,202402221200
Preston County,WV,0,N/S,202402150600,202402150100,202402221200
Rota Municipality,MP,0,N/S,202402150600,202402150100,202402221200
Waupaca County,WI,0,N/S,202402150600,202402150100,202402221200
Edwards County,TX,0,N/S,202402150600,202402150100,202402221200
Lake County,OR,0,N/S,202402150600,202402150100,202402221200
Ozark County,MO,0,N/S,202402150600,202402150100,202402221200
Waller County,TX,0,N/S,202402150600,202402150100,202402221200
Monroe County,AL,0,N/S,202402150600,202402150100,202402221200
Essex County,VT,0,N/S,202402150600,202402150100,202402221200
Lunenburg County,VA,0,N/S,202402150600,202402150100,202402221200
Traill County,ND,0,N/S,202402150600,202402150100,202402221200
Hall County,GA,0,N/S,202402150600,202402150100,202402221200
Treutlen County,GA,0,N/S,202402150600,202402150100,202402221200
Calhoun County,GA,0,N/S,202402150600,202402150100,202402221200
Vilas County,WI,0,N/S,202402150600,202402150100,202402221200
Beltrami County,MN,0,N/S,202402150600,202402150100,202402221200
Coamo Municipio,PR,0,N/S,202402150600,202402150100,202402221200
Guánica Municipio,PR,0,N/S,202402150600,202402150100,202402221200
Dorchester County,MD,0,N/S,202402150600,202402150100,202402221200
Columbia County,PA,0,N/S,202402150600,202402150100,202402221200
Clark County,OH,0,N/S,202402150600,202402150100,202402221200
Maverick County,TX,0,N/S,202402150600,202402150100,202402221200
Pima County,AZ,0,N/S,202402150600,202402150100,202402221200
Cibola County,NM,0,N/S,202402150600,202402150100,202402221200
Burlington County,NJ,0,N/S,202402150600,202402150100,202402221200
Rutland County,VT,0,N/S,202402150600,202402150100,202402221200
Early County,GA,0,N/S,202402150600,202402150100,202402221200
Dukes County,MA,0,N/S,202402150600,202402150100,202402221200
McHenry County,ND,0,N/S,202402150600,202402150100,202402221200
Wayne County,NE,0,N/S,202402150600,202402150100,202402221200
LaMoure County,ND,0,N/S,202402150600,202402150100,202402221200
Butte County,ID,0,N/S,202402150600,202402150100,202402221200
Coos County,NH,0,N/S,202402150600,202402150100,202402221200
Kidder County,ND,0,N/S,202402150600,202402150100,202402221200
Kleberg County,TX,0,N/S,202402150600,202402150100,202402221200
Porter County,IN,0,N/S,202402150600,202402150100,202402221200
Newton County,MS,0,N/S,202402150600,202402150100,202402221200
Sampson County,NC,0,N/S,202402150600,202402150100,202402221200
Moore County,TN,0,N/S,202402150600,202402150100,202402221200
Pinellas County,FL,0,N/S,202402150600,202402150100,202402221200
Barranquitas Municipio,PR,0,N/S,202402150600,202402150100,202402221200
Hamilton County,IL,0,N/S,202402150600,202402150100,202402221200
Perry County,AR,1,TSTM,202402150600,202402150100,202402221200
Cheyenne County,KS,0,N/S,202402150600,202402150100,202402221200
Delta County,CO,0,N/S,202402150600,202402150100,202402221200
Wayne County,IA,1,TSTM,202402150600,202402150100,202402221200
Gaines County,TX,0,N/S,202402150600,202402150100,202402221200
Marion County,AL,0,N/S,202402150600,202402150100,202402221200
Watauga County,NC,0,N/S,202402150600,202402150100,202402221200
Roanoke city,VA,0,N/S,202402150600,202402150100,202402221200
Martin County,TX,0,N/S,202402150600,202402150100,202402221200
Bowie County,TX,1,TSTM,202402150600,202402150100,202402221200
Weber County,UT,0,N/S,202402150600,202402150100,202402221200
Marion County,MO,1,TSTM,202402150600,202402150100,202402221200
Jefferson County,NY,0,N/S,202402150600,202402150100,202402221200
Jackson County,IA,0,N/S,202402150600,202402150100,202402221200
Nelson County,ND,0,N/S,202402150600,202402150100,202402221200
Clinton County,NY,0,N/S,202402150600,202402150100,202402221200
Garfield County,CO,0,N/S,202402150600,202402150100,202402221200
Ray County,MO,1,TSTM,202402150600,202402150100,202402221200
Hocking County,OH,0,N/S,202402150600,202402150100,202402221200
Lowndes County,AL,0,N/S,202402150600,202402150100,202402221200
Candler County,GA,0,N/S,202402150600,202402150100,202402221200
Linn County,IA,0,N/S,202402150600,202402150100,202402221200
Trinity County,CA,1,TSTM,202402150600,202402150100,202402221200
Muscogee County,GA,0,N/S,202402150600,202402150100,202402221200
Tallahatchie County,MS,1,TSTM,202402150600,202402150100,202402221200
Atchison County,KS,0,N/S,202402150600,202402150100,202402221200
Lares Municipio,PR,0,N/S,202402150600,202402150100,202402221200
Andrews County,TX,0,N/S,202402150600,202402150100,202402221200
Miami County,OH,0,N/S,202402150600,202402150100,202402221200
Potter County,TX,0,N/S,202402150600,202402150100,202402221200
Seminole County,OK,0,N/S,202402150600,202402150100,202402221200
Aiken County,SC,0,N/S,202402150600,202402150100,202402221200
Manu'a District,AS,0,N/S,202402150600,202402150100,202402221200
Mendocino County,CA,1,TSTM,202402150600,202402150100,202402221200
Chesapeake city,VA,0,N/S,202402150600,202402150100,202402221200
Tinian Municipality,MP,0,N/S,202402150600,202402150100,202402221200
Yauco Municipio,PR,0,N/S,202402150600,202402150100,202402221200
Sweetwater County,WY,0,N/S,202402150600,202402150100,202402221200
Garza County,TX,0,N/S,202402150600,202402150100,202402221200
Hardy County,WV,0,N/S,202402150600,202402150100,202402221200
Adjuntas Municipio,PR,0,N/S,202402150600,202402150100,202402221200
Ozaukee County,WI,0,N/S,202402150600,202402150100,202402221200
Sullivan County,TN,0,N/S,202402150600,202402150100,202402221200
Laurens County,SC,0,N/S,202402150600,202402150100,202402221200
Crook County,WY,0,N/S,202402150600,202402150100,202402221200
Sheboygan County,WI,0,N/S,202402150600,202402150100,202402221200
Hampden County,MA,0,N/S,202402150600,202402150100,202402221200
Caldwell County,TX,0,N/S,202402150600,202402150100,202402221200
Cloud County,KS,0,N/S,202402150600,202402150100,202402221200
Inyo County,CA,0,N/S,202402150600,202402150100,202402221200
Coosa County,AL,0,N/S,202402150600,202402150100,202402221200
Dickinson County,IA,0,N/S,202402150600,202402150100,202402221200
Harlan County,KY,0,N/S,202402150600,202402150100,202402221200
Geary County,KS,0,N/S,202402150600,202402150100,202402221200
Berks County,PA,0,N/S,202402150600,202402150100,202402221200
Carter County,TN,0,N/S,202402150600,202402150100,202402221200
Lyon County,MN,0,N/S,202402150600,202402150100,202402221200
Charlotte County,VA,0,N/S,202402150600,202402150100,202402221200
Washington County,TN,0,N/S,202402150600,202402150100,202402221200
Newberry County,SC,0,N/S,202402150600,202402150100,202402221200
Isle of Wight County,VA,0,N/S,202402150600,202402150100,202402221200
Wheeler County,OR,0,N/S,202402150600,202402150100,202402221200
Butler County,MO,0,N/S,202402150600,202402150100,202402221200
Iberville Parish,LA,0,N/S,202402150600,202402150100,202402221200
Sharkey County,MS,0,N/S,202402150600,202402150100,202402221200
Fauquier County,VA,0,N/S,202402150600,202402150100,202402221200
Radford city,VA,0,N/S,202402150600,202402150100,202402221200
Douglas County,NV,0,N/S,202402150600,202402150100,202402221200
Franklin County,FL,0,N/S,202402150600,202402150100,202402221200
Greene County,IN,0,N/S,202402150600,202402150100,202402221200
Rush County,IN,0,N/S,202402150600,202402150100,202402221200
Washington County,WI,0,N/S,202402150600,202402150100,202402221200
Laclede County,MO,0,N/S,202402150600,202402150100,202402221200
Mercer County,PA,0,N/S,202402150600,202402150100,202402221200
Craighead County,AR,1,TSTM,202402150600,202402150100,202402221200
Saline County,MO,1,TSTM,202402150600,202402150100,202402221200
White County,IL,0,N/S,202402150600,202402150100,202402221200
De Witt County,IL,1,TSTM,202402150600,202402150100,202402221200
White Pine County,NV,0,N/S,202402150600,202402150100,202402221200
Goodhue County,MN,0,N/S,202402150600,202402150100,202402221200
Swain County,NC,0,N/S,202402150600,202402150100,202402221200
Pasco County,FL,0,N/S,202402150600,202402150100,202402221200
Sumter County,FL,0,N/S,202402150600,202402150100,202402221200
Nassau County,NY,0,N/S,202402150600,202402150100,202402221200
Steele County,ND,0,N/S,202402150600,202402150100,202402221200
Vanderburgh County,IN,0,N/S,202402150600,202402150100,202402221200
Franklin County,MO,0,N/S,202402150600,202402150100,202402221200
Avery County,NC,0,N/S,202402150600,202402150100,202402221200
Wood County,WV,0,N/S,202402150600,202402150100,202402221200
Bayfield County,WI,0,N/S,202402150600,202402150100,202402221200
Stewart County,TN,0,N/S,202402150600,202402150100,202402221200
Portage County,WI,0,N/S,202402150600,202402150100,202402221200
Lexington County,SC,0,N/S,202402150600,202402150100,202402221200
Anne Arundel County,MD,0,N/S,202402150600,202402150100,202402221200
Fond du Lac County,WI,0,N/S,202402150600,202402150100,202402221200
Webster County,WV,0,N/S,202402150600,202402150100,202402221200
Kewaunee County,WI,0,N/S,202402150600,202402150100,202402221200
Parmer County,TX,0,N/S,202402150600,202402150100,202402221200
Woods County,OK,0,N/S,202402150600,202402150100,202402221200
Elliott County,KY,0,N/S,202402150600,202402150100,202402221200
Berkshire County,MA,0,N/S,202402150600,202402150100,202402221200
Chariton County,MO,1,TSTM,202402150600,202402150100,202402221200
Rio Blanco County,CO,0,N/S,202402150600,202402150100,202402221200
Morgan County,CO,0,N/S,202402150600,202402150100,202402221200
Malheur County,OR,0,N/S,202402150600,202402150100,202402221200
Middlesex County,NJ,0,N/S,202402150600,202402150100,202402221200
Russell County,KS,0,N/S,202402150600,202402150100,202402221200
Putnam County,IL,1,TSTM,202402150600,202402150100,202402221200
Haakon County,SD,0,N/S,202402150600,202402150100,202402221200
Macon County,TN,0,N/S,202402150600,202402150100,202402221200
Cleburne County,AR,1,TSTM,202402150600,202402150100,202402221200
Pike County,AL,0,N/S,202402150600,202402150100,202402221200
Adams County,ID,0,N/S,202402150600,202402150100,202402221200
Bristol County,MA,0,N/S,202402150600,202402150100,202402221200
Schuylkill County,PA,0,N/S,202402150600,202402150100,202402221200
Wells County,ND,0,N/S,202402150600,202402150100,202402221200
Cleveland County,NC,0,N/S,202402150600,202402150100,202402221200
Hot Spring County,AR,1,TSTM,202402150600,202402150100,202402221200
Frederick County,MD,0,N/S,202402150600,202402150100,202402221200
Schuyler County,IL,1,TSTM,202402150600,202402150100,202402221200
Mono County,CA,0,N/S,202402150600,202402150100,202402221200
Tuolumne County,CA,0,N/S,202402150600,202402150100,202402221200
Doña Ana County,NM,0,N/S,202402150600,202402150100,202402221200
Crisp County,GA,0,N/S,202402150600,202402150100,202402221200
Columbia County,AR,1,TSTM,202402150600,202402150100,202402221200
Griggs County,ND,0,N/S,202402150600,202402150100,202402221200
Solano County,CA,0,N/S,202402150600,202402150100,202402221200
Clayton County,IA,0,N/S,202402150600,202402150100,202402221200
Titus County,TX,1,TSTM,202402150600,202402150100,202402221200
Hampshire County,WV,0,N/S,202402150600,202402150100,202402221200
Moore County,NC,0,N/S,202402150600,202402150100,202402221200
Barton County,KS,0,N/S,202402150600,202402150100,202402221200
Slope County,ND,0,N/S,202402150600,202402150100,202402221200
Richland Parish,LA,0,N/S,202402150600,202402150100,202402221200
Garfield County,NE,0,N/S,202402150600,202402150100,202402221200
St. Martin Parish,LA,0,N/S,202402150600,202402150100,202402221200
Sumter County,AL,0,N/S,202402150600,202402150100,202402221200
Winston County,AL,0,N/S,202402150600,202402150100,202402221200
Seminole County,FL,0,N/S,202402150600,202402150100,202402221200
Forrest County,MS,0,N/S,202402150600,202402150100,202402221200
Ingham County,MI,0,N/S,202402150600,202402150100,202402221200
Shawnee County,KS,0,N/S,202402150600,202402150100,202402221200
Hanson County,SD,0,N/S,202402150600,202402150100,202402221200
Itasca County,MN,0,N/S,202402150600,202402150100,202402221200
Lincoln County,CO,0,N/S,202402150600,202402150100,202402221200
Madison County,NY,0,N/S,202402150600,202402150100,202402221200
Washington County,NY,0,N/S,202402150600,202402150100,202402221200
Johnson County,IN,0,N/S,202402150600,202402150100,202402221200
Terry County,TX,0,N/S,202402150600,202402150100,202402221200
Harding County,NM,0,N/S,202402150600,202402150100,202402221200
Talladega County,AL,0,N/S,202402150600,202402150100,202402221200
Langlade County,WI,0,N/S,202402150600,202402150100,202402221200
Foard County,TX,0,N/S,202402150600,202402150100,202402221200
Buena Vista County,IA,0,N/S,202402150600,202402150100,202402221200
Mills County,IA,0,N/S,202402150600,202402150100,202402221200
Real County,TX,0,N/S,202402150600,202402150100,202402221200
Delaware County,OH,0,N/S,202402150600,202402150100,202402221200
Forsyth County,NC,0,N/S,202402150600,202402150100,202402221200
Carson City,NV,0,N/S,202402150600,202402150100,202402221200
Dallas County,IA,0,N/S,202402150600,202402150100,202402221200
Carson County,TX,0,N/S,202402150600,202402150100,202402221200
Sumter County,GA,0,N/S,202402150600,202402150100,202402221200
Wayne County,MO,0,N/S,202402150600,202402150100,202402221200
Anderson County,SC,0,N/S,202402150600,202402150100,202402221200
Carbon County,WY,0,N/S,202402150600,202402150100,202402221200
Silver Bow County,MT,0,N/S,202402150600,202402150100,202402221200
Stephenson County,IL,0,N/S,202402150600,202402150100,202402221200
Lapeer County,MI,0,N/S,202402150600,202402150100,202402221200
Claiborne Parish,LA,1,TSTM,202402150600,202402150100,202402221200
Yalobusha County,MS,1,TSTM,202402150600,202402150100,202402221200
Maricao Municipio,PR,0,N/S,202402150600,202402150100,202402221200
Kalkaska County,MI,0,N/S,202402150600,202402150100,202402221200
Aguadilla Municipio,PR,0,N/S,202402150600,202402150100,202402221200
Evangeline Parish,LA,0,N/S,202402150600,202402150100,202402221200
Hardeman County,TN,1,TSTM,202402150600,202402150100,202402221200
Cochise County,AZ,0,N/S,202402150600,202402150100,202402221200
Hidalgo County,NM,0,N/S,202402150600,202402150100,202402221200
Divide County,ND,0,N/S,202402150600,202402150100,202402221200
San Bernardino County,CA,0,N/S,202402150600,202402150100,202402221200
Montezuma County,CO,0,N/S,202402150600,202402150100,202402221200
Clarke County,MS,0,N/S,202402150600,202402150100,202402221200
Marion County,IA,0,N/S,202402150600,202402150100,202402221200
Douglas County,NE,0,N/S,202402150600,202402150100,202402221200
Fairfax city,VA,0,N/S,202402150600,202402150100,202402221200
Harmon County,OK,0,N/S,202402150600,202402150100,202402221200
Cedar County,MO,0,N/S,202402150600,202402150100,202402221200
Clarke County,GA,0,N/S,202402150600,202402150100,202402221200
Valley County,ID,0,N/S,202402150600,202402150100,202402221200
Knox County,TX,0,N/S,202402150600,202402150100,202402221200
Ouachita County,AR,1,TSTM,202402150600,202402150100,202402221200
Darke County,OH,0,N/S,202402150600,202402150100,202402221200
Kay County,OK,0,N/S,202402150600,202402150100,202402221200
Dewey County,SD,0,N/S,202402150600,202402150100,202402221200
Tillamook County,OR,0,N/S,202402150600,202402150100,202402221200
Coweta County,GA,0,N/S,202402150600,202402150100,202402221200
Simpson County,MS,0,N/S,202402150600,202402150100,202402221200
Stone County,MS,0,N/S,202402150600,202402150100,202402221200
Contra Costa County,CA,0,N/S,202402150600,202402150100,202402221200
Carroll County,TN,0,N/S,202402150600,202402150100,202402221200
Henrico County,VA,0,N/S,202402150600,202402150100,202402221200
Owen County,IN,0,N/S,202402150600,202402150100,202402221200
Westchester County,NY,0,N/S,202402150600,202402150100,202402221200
Bollinger County,MO,0,N/S,202402150600,202402150100,202402221200
McDowell County,WV,0,N/S,202402150600,202402150100,202402221200
Harrison County,WV,0,N/S,202402150600,202402150100,202402221200
Granville County,NC,0,N/S,202402150600,202402150100,202402221200
Pierce County,NE,0,N/S,202402150600,202402150100,202402221200
Bleckley County,GA,0,N/S,202402150600,202402150100,202402221200
Burke County,GA,0,N/S,202402150600,202402150100,202402221200
Union County,IL,0,N/S,202402150600,202402150100,202402221200
Kankakee County,IL,1,TSTM,202402150600,202402150100,202402221200
McIntosh County,ND,0,N/S,202402150600,202402150100,202402221200
Platte County,NE,0,N/S,202402150600,202402150100,202402221200
Warren County,NC,0,N/S,202402150600,202402150100,202402221200
Aibonito Municipio,PR,0,N/S,202402150600,202402150100,202402221200
Marion County,GA,0,N/S,202402150600,202402150100,202402221200
Clay County,SD,0,N/S,202402150600,202402150100,202402221200
Sussex County,DE,0,N/S,202402150600,202402150100,202402221200
Jasper County,GA,0,N/S,202402150600,202402150100,202402221200
Randolph County,MO,1,TSTM,202402150600,202402150100,202402221200
Butler County,KS,0,N/S,202402150600,202402150100,202402221200
Hays County,TX,0,N/S,202402150600,202402150100,202402221200
Medina County,TX,0,N/S,202402150600,202402150100,202402221200
Mason County,MI,0,N/S,202402150600,202402150100,202402221200
Beaufort County,SC,0,N/S,202402150600,202402150100,202402221200
Yankton County,SD,0,N/S,202402150600,202402150100,202402221200
Rock County,WI,0,N/S,202402150600,202402150100,202402221200
Pickens County,SC,0,N/S,202402150600,202402150100,202402221200
Columbia County,WA,0,N/S,202402150600,202402150100,202402221200
Clinton County,IN,0,N/S,202402150600,202402150100,202402221200
Clinton County,IL,0,N/S,202402150600,202402150100,202402221200
Minidoka County,ID,0,N/S,202402150600,202402150100,202402221200
Sullivan County,PA,0,N/S,202402150600,202402150100,202402221200
Rankin County,MS,0,N/S,202402150600,202402150100,202402221200
Motley County,TX,0,N/S,202402150600,202402150100,202402221200
Lane County,OR,0,N/S,202402150600,202402150100,202402221200
Wichita County,TX,0,N/S,202402150600,202402150100,202402221200
Shiawassee County,MI,0,N/S,202402150600,202402150100,202402221200
Jewell County,KS,0,N/S,202402150600,202402150100,202402221200
Mitchell County,KS,0,N/S,202402150600,202402150100,202402221200
Bradford County,FL,0,N/S,202402150600,202402150100,202402221200
Marion County,MS,0,N/S,202402150600,202402150100,202402221200
George County,MS,0,N/S,202402150600,202402150100,202402221200
Jo Daviess County,IL,0,N/S,202402150600,202402150100,202402221200
Hancock County,IN,0,N/S,202402150600,202402150100,202402221200
Franklin city,VA,0,N/S,202402150600,202402150100,202402221200
Midland County,TX,0,N/S,202402150600,202402150100,202402221200
Scott County,KS,0,N/S,202402150600,202402150100,202402221200
Cascade County,MT,0,N/S,202402150600,202402150100,202402221200
Harrisonburg city,VA,0,N/S,202402150600,202402150100,202402221200
Williamson County,IL,0,N/S,202402150600,202402150100,202402221200
Flathead County,MT,0,N/S,202402150600,202402150100,202402221200
Peñuelas Municipio,PR,0,N/S,202402150600,202402150100,202402221200
Stevens County,KS,0,N/S,202402150600,202402150100,202402221200
Fayette County,KY,0,N/S,202402150600,202402150100,202402221200
Hancock County,KY,0,N/S,202402150600,202402150100,202402221200
Brown County,SD,0,N/S,202402150600,202402150100,202402221200
Barbour County,WV,0,N/S,202402150600,202402150100,202402221200
Wayne County,TN,0,N/S,202402150600,202402150100,202402221200
Box Butte County,NE,0,N/S,202402150600,202402150100,202402221200
Northumberland County,PA,0,N/S,202402150600,202402150100,202402221200
Victoria County,TX,0,N/S,202402150600,202402150100,202402221200
Buena Vista city,VA,0,N/S,202402150600,202402150100,202402221200
St. Clair County,MI,0,N/S,202402150600,202402150100,202402221200
Thurston County,NE,0,N/S,202402150600,202402150100,202402221200
Lamoille County,VT,0,N/S,202402150600,202402150100,202402221200
Franklin County,VA,0,N/S,202402150600,202402150100,202402221200
Blaine County,OK,0,N/S,202402150600,202402150100,202402221200
Kittitas County,WA,0,N/S,202402150600,202402150100,202402221200
Randolph County,IN,0,N/S,202402150600,202402150100,202402221200
Kane County,UT,0,N/S,202402150600,202402150100,202402221200
Tucker County,WV,0,N/S,202402150600,202402150100,202402221200
Ponce Municipio,PR,0,N/S,202402150600,202402150100,202402221200
Crawford County,WI,0,N/S,202402150600,202402150100,202402221200
Jackson County,AL,0,N/S,202402150600,202402150100,202402221200
Mahaska County,IA,1,TSTM,202402150600,202402150100,202402221200
Douglas County,KS,1,TSTM,202402150600,202402150100,202402221200
Daviess County,KY,0,N/S,202402150600,202402150100,202402221200
Powell County,KY,0,N/S,202402150600,202402150100,202402221200
Jasper County,MO,0,N/S,202402150600,202402150100,202402221200
Union County,OR,0,N/S,202402150600,202402150100,202402221200
Henry County,GA,0,N/S,202402150600,202402150100,202402221200
Adams County,ND,0,N/S,202402150600,202402150100,202402221200
Pamlico County,NC,0,N/S,202402150600,202402150100,202402221200
Graves County,KY,0,N/S,202402150600,202402150100,202402221200
Cambria County,PA,0,N/S,202402150600,202402150100,202402221200
McMinn County,TN,0,N/S,202402150600,202402150100,202402221200
Livingston County,MI,0,N/S,202402150600,202402150100,202402221200
Adams County,CO,0,N/S,202402150600,202402150100,202402221200
Lackawanna County,PA,0,N/S,202402150600,202402150100,202402221200
Pontotoc County,OK,0,N/S,202402150600,202402150100,202402221200
Creek County,OK,0,N/S,202402150600,202402150100,202402221200
Tyler County,TX,0,N/S,202402150600,202402150100,202402221200
Van Buren County,TN,0,N/S,202402150600,202402150100,202402221200
Pottawatomie County,OK,0,N/S,202402150600,202402150100,202402221200
Socorro County,NM,0,N/S,202402150600,202402150100,202402221200
Atkinson County,GA,0,N/S,202402150600,202402150100,202402221200
Duval County,FL,0,N/S,202402150600,202402150100,202402221200
Falls County,TX,0,N/S,202402150600,202402150100,202402221200
Yell County,AR,1,TSTM,202402150600,202402150100,202402221200
Comanche County,KS,0,N/S,202402150600,202402150100,202402221200
Jessamine County,KY,0,N/S,202402150600,202402150100,202402221200
Monroe County,KY,0,N/S,202402150600,202402150100,202402221200
Kiowa County,OK,0,N/S,202402150600,202402150100,202402221200
Lake County,SD,0,N/S,202402150600,202402150100,202402221200
Caswell County,NC,0,N/S,202402150600,202402150100,202402221200
Presidio County,TX,0,N/S,202402150600,202402150100,202402221200
Greene County,OH,0,N/S,202402150600,202402150100,202402221200
Willacy County,TX,0,N/S,202402150600,202402150100,202402221200
Bayamón Municipio,PR,0,N/S,202402150600,202402150100,202402221200
Los Alamos County,NM,0,N/S,202402150600,202402150100,202402221200
Kenai Peninsula Borough,AK,0,N/S,202402150600,202402150100,202402221200
Baldwin County,AL,0,N/S,202402150600,202402150100,202402221200
Appanoose County,IA,1,TSTM,202402150600,202402150100,202402221200
St. Croix Island,VI,0,N/S,202402150600,202402150100,202402221200
New Kent County,VA,0,N/S,202402150600,202402150100,202402221200
Talbot County,GA,0,N/S,202402150600,202402150100,202402221200
Lewis County,NY,0,N/S,202402150600,202402150100,202402221200
Clay County,WV,0,N/S,202402150600,202402150100,202402221200
Jefferson County,IN,0,N/S,202402150600,202402150100,202402221200
Bedford County,VA,0,N/S,202402150600,202402150100,202402221200
Mora County,NM,0,N/S,202402150600,202402150100,202402221200
Boone County,NE,0,N/S,202402150600,202402150100,202402221200
Oregon County,MO,0,N/S,202402150600,202402150100,202402221200
Houston County,TN,0,N/S,202402150600,202402150100,202402221200
Wyoming County,PA,0,N/S,202402150600,202402150100,202402221200
Lenoir County,NC,0,N/S,202402150600,202402150100,202402221200
Vigo County,IN,0,N/S,202402150600,202402150100,202402221200
Elkhart County,IN,0,N/S,202402150600,202402150100,202402221200
Grayson County,VA,0,N/S,202402150600,202402150100,202402221200
Lubbock County,TX,0,N/S,202402150600,202402150100,202402221200
Meeker County,MN,0,N/S,202402150600,202402150100,202402221200
Ashland County,OH,0,N/S,202402150600,202402150100,202402221200
Madison County,NE,0,N/S,202402150600,202402150100,202402221200
Martin County,FL,0,N/S,202402150600,202402150100,202402221200
Mineral County,CO,0,N/S,202402150600,202402150100,202402221200
Dawson County,GA,0,N/S,202402150600,202402150100,202402221200
Johnson County,GA,0,N/S,202402150600,202402150100,202402221200
Monroe County,AR,1,TSTM,202402150600,202402150100,202402221200
Dallas County,MO,0,N/S,202402150600,202402150100,202402221200
Pittsylvania County,VA,0,N/S,202402150600,202402150100,202402221200
Denali Borough,AK,0,N/S,202402150600,202402150100,202402221200
Pawnee County,KS,0,N/S,202402150600,202402150100,202402221200
Wyandotte County,KS,1,TSTM,202402150600,202402150100,202402221200
Dixie County,FL,0,N/S,202402150600,202402150100,202402221200
Tuscola County,MI,0,N/S,202402150600,202402150100,202402221200
Southeast Fairbanks Census Area,AK,0,N/S,202402150600,202402150100,202402221200
Graham County,KS,0,N/S,202402150600,202402150100,202402221200
St. Landry Parish,LA,0,N/S,202402150600,202402150100,202402221200
Giles County,TN,0,N/S,202402150600,202402150100,202402221200
Lucas County,OH,0,N/S,202402150600,202402150100,202402221200
Mississippi County,AR,1,TSTM,202402150600,202402150100,202402221200
Rincón Municipio,PR,0,N/S,202402150600,202402150100,202402221200
Floyd County,IN,0,N/S,202402150600,202402150100,202402221200
Morton County,KS,0,N/S,202402150600,202402150100,202402221200
Grant County,KY,0,N/S,202402150600,202402150100,202402221200
Taylor County,KY,0,N/S,202402150600,202402150100,202402221200
Graham County,NC,0,N/S,202402150600,202402150100,202402221200
Logan County,WV,0,N/S,202402150600,202402150100,202402221200
Pleasants County,WV,0,N/S,202402150600,202402150100,202402221200
Giles County,VA,0,N/S,202402150600,202402150100,202402221200
Fayette County,WV,0,N/S,202402150600,202402150100,202402221200
Snohomish County,WA,0,N/S,202402150600,202402150100,202402221200
Eddy County,NM,0,N/S,202402150600,202402150100,202402221200
McPherson County,NE,0,N/S,202402150600,202402150100,202402221200
Red Willow County,NE,0,N/S,202402150600,202402150100,202402221200
