NAMELSAD,STUSPS,event_index,category,ISSUE_TIME,START_TIME,END_TIME
Kimble County,TX,0,N/S,202401300600,202401301200,202402061200
Mackinac County,MI,0,N/S,202401300600,202401301200,202402061200
McCulloch County,TX,0,N/S,202401300600,202401301200,202402061200
Tishomingo County,MS,0,N/S,202401300600,202401301200,202402061200
Crockett County,TX,0,N/S,202401300600,202401301200,202402061200
Hill County,TX,0,N/S,202401300600,202401301200,202402061200
Logan County,CO,0,N/S,202401300600,202401301200,202402061200
Finney County,KS,0,N/S,202401300600,202401301200,202402061200
Montgomery County,KS,0,N/S,202401300600,202401301200,202402061200
Fairfield County,SC,0,N/S,202401300600,202401301200,202402061200
Cheyenne County,NE,0,N/S,202401300600,202401301200,202402061200
Martin County,MN,0,N/S,202401300600,202401301200,202402061200
Sevier County,TN,0,N/S,202401300600,202401301200,202402061200
Polk County,TN,0,N/S,202401300600,202401301200,202402061200
Kent County,TX,0,N/S,202401300600,202401301200,202402061200
Teton County,MT,0,N/S,202401300600,202401301200,202402061200
Garden County,NE,0,N/S,202401300600,202401301200,202402061200
Macoupin County,IL,0,N/S,202401300600,202401301200,202402061200
Ross County,OH,0,N/S,202401300600,202401301200,202402061200
Whiteside County,IL,0,N/S,202401300600,202401301200,202402061200
El Paso County,TX,0,N/S,202401300600,202401301200,202402061200
Loving County,TX,0,N/S,202401300600,202401301200,202402061200
Latimer County,OK,0,N/S,202401300600,202401301200,202402061200
Washington County,OH,0,N/S,202401300600,202401301200,202402061200
Howell County,MO,0,N/S,202401300600,202401301200,202402061200
Edwards County,KS,0,N/S,202401300600,202401301200,202402061200
Jefferson County,KY,0,N/S,202401300600,202401301200,202402061200
Logan County,IL,0,N/S,202401300600,202401301200,202402061200
Winnebago County,WI,0,N/S,202401300600,202401301200,202402061200
Fulton County,KY,0,N/S,202401300600,202401301200,202402061200
Harvey County,KS,0,N/S,202401300600,202401301200,202402061200
Dawson County,MT,0,N/S,202401300600,202401301200,202402061200
Taylor County,WV,0,N/S,202401300600,202401301200,202402061200
Midland County,MI,0,N/S,202401300600,202401301200,202402061200
Quitman County,MS,0,N/S,202401300600,202401301200,202402061200
Hardin County,KY,0,N/S,202401300600,202401301200,202402061200
Jefferson County,IL,0,N/S,202401300600,202401301200,202402061200
Hamlin County,SD,0,N/S,202401300600,202401301200,202402061200
Lincoln County,WI,0,N/S,202401300600,202401301200,202402061200
Franklin County,NY,0,N/S,202401300600,202401301200,202402061200
Fredericksburg city,VA,0,N/S,202401300600,202401301200,202402061200
Raleigh County,WV,0,N/S,202401300600,202401301200,202402061200
Chaves County,NM,0,N/S,202401300600,202401301200,202402061200
Santa Fe County,NM,0,N/S,202401300600,202401301200,202402061200
Orange County,CA,0,N/S,202401300600,202401301200,202402061200
Santa Cruz County,AZ,0,N/S,202401300600,202401301200,202402061200
Currituck County,NC,0,N/S,202401300600,202401301200,202402061200
Lawrence County,IL,0,N/S,202401300600,202401301200,202402061200
Howard County,IN,0,N/S,202401300600,202401301200,202402061200
Pike County,IN,0,N/S,202401300600,202401301200,202402061200
Christian County,KY,0,N/S,202401300600,202401301200,202402061200
Eaton County,MI,0,N/S,202401300600,202401301200,202402061200
Wapello County,IA,0,N/S,202401300600,202401301200,202402061200
Imperial County,CA,0,N/S,202401300600,202401301200,202402061200
Cass County,MI,0,N/S,202401300600,202401301200,202402061200
Wilkinson County,MS,0,N/S,202401300600,202401301200,202402061200
Yakutat City and Borough,AK,0,N/S,202401300600,202401301200,202402061200
Sheridan County,KS,0,N/S,202401300600,202401301200,202402061200
Leake County,MS,0,N/S,202401300600,202401301200,202402061200
Caguas Municipio,PR,0,N/S,202401300600,202401301200,202402061200
Camuy Municipio,PR,0,N/S,202401300600,202401301200,202402061200
Clay County,MS,0,N/S,202401300600,202401301200,202402061200
Franklin County,MS,0,N/S,202401300600,202401301200,202402061200
Neshoba County,MS,0,N/S,202401300600,202401301200,202402061200
Edmunds County,SD,0,N/S,202401300600,202401301200,202402061200
Río Grande Municipio,PR,0,N/S,202401300600,202401301200,202402061200
Conecuh County,AL,0,N/S,202401300600,202401301200,202402061200
Dearborn County,IN,0,N/S,202401300600,202401301200,202402061200
Jackson County,IN,0,N/S,202401300600,202401301200,202402061200
Lee County,MS,0,N/S,202401300600,202401301200,202402061200
West Feliciana Parish,LA,0,N/S,202401300600,202401301200,202402061200
Crittenden County,AR,0,N/S,202401300600,202401301200,202402061200
Jackson County,FL,0,N/S,202401300600,202401301200,202402061200
Dickens County,TX,0,N/S,202401300600,202401301200,202402061200
Mathews County,VA,0,N/S,202401300600,202401301200,202402061200
Renville County,ND,0,N/S,202401300600,202401301200,202402061200
La Salle County,TX,0,N/S,202401300600,202401301200,202402061200
Onondaga County,NY,0,N/S,202401300600,202401301200,202402061200
Henry County,IA,0,N/S,202401300600,202401301200,202402061200
Harlan County,NE,0,N/S,202401300600,202401301200,202402061200
Powder River County,MT,0,N/S,202401300600,202401301200,202402061200
Juana Díaz Municipio,PR,0,N/S,202401300600,202401301200,202402061200
Pepin County,WI,0,N/S,202401300600,202401301200,202402061200
Apache County,AZ,0,N/S,202401300600,202401301200,202402061200
Macon County,MO,0,N/S,202401300600,202401301200,202402061200
Lamb County,TX,0,N/S,202401300600,202401301200,202402061200
Kiowa County,KS,0,N/S,202401300600,202401301200,202402061200
Austin County,TX,0,N/S,202401300600,202401301200,202402061200
Daviess County,MO,0,N/S,202401300600,202401301200,202402061200
Seminole County,GA,0,N/S,202401300600,202401301200,202402061200
Manistee County,MI,0,N/S,202401300600,202401301200,202402061200
Lyon County,IA,0,N/S,202401300600,202401301200,202402061200
Hutchinson County,TX,0,N/S,202401300600,202401301200,202402061200
Texas County,OK,0,N/S,202401300600,202401301200,202402061200
Woodward County,OK,0,N/S,202401300600,202401301200,202402061200
Adams County,IA,0,N/S,202401300600,202401301200,202402061200
Sutter County,CA,0,N/S,202401300600,202401301200,202402061200
Potter County,PA,0,N/S,202401300600,202401301200,202402061200
Val Verde County,TX,0,N/S,202401300600,202401301200,202402061200
Harper County,KS,0,N/S,202401300600,202401301200,202402061200
Monona County,IA,0,N/S,202401300600,202401301200,202402061200
Juab County,UT,0,N/S,202401300600,202401301200,202402061200
Stephens County,OK,0,N/S,202401300600,202401301200,202402061200
Chenango County,NY,0,N/S,202401300600,202401301200,202402061200
Peoria County,IL,0,N/S,202401300600,202401301200,202402061200
Humboldt County,IA,0,N/S,202401300600,202401301200,202402061200
Washington County,NE,0,N/S,202401300600,202401301200,202402061200
Iowa County,WI,0,N/S,202401300600,202401301200,202402061200
Morrison County,MN,0,N/S,202401300600,202401301200,202402061200
Allegheny County,PA,0,N/S,202401300600,202401301200,202402061200
Shelby County,MO,0,N/S,202401300600,202401301200,202402061200
Madison County,OH,0,N/S,202401300600,202401301200,202402061200
Washington County,KS,0,N/S,202401300600,202401301200,202402061200
Champaign County,IL,0,N/S,202401300600,202401301200,202402061200
Washington County,ID,0,N/S,202401300600,202401301200,202402061200
Edgar County,IL,0,N/S,202401300600,202401301200,202402061200
Washington County,CO,0,N/S,202401300600,202401301200,202402061200
Hardin County,OH,0,N/S,202401300600,202401301200,202402061200
Missaukee County,MI,0,N/S,202401300600,202401301200,202402061200
Stutsman County,ND,0,N/S,202401300600,202401301200,202402061200
Shannon County,MO,0,N/S,202401300600,202401301200,202402061200
Smith County,TX,0,N/S,202401300600,202401301200,202402061200
Tulsa County,OK,0,N/S,202401300600,202401301200,202402061200
McIntosh County,OK,0,N/S,202401300600,202401301200,202402061200
Robertson County,TX,0,N/S,202401300600,202401301200,202402061200
Gillespie County,TX,0,N/S,202401300600,202401301200,202402061200
Oakland County,MI,0,N/S,202401300600,202401301200,202402061200
Golden Valley County,ND,0,N/S,202401300600,202401301200,202402061200
Niobrara County,WY,0,N/S,202401300600,202401301200,202402061200
Pipestone County,MN,0,N/S,202401300600,202401301200,202402061200
King George County,VA,0,N/S,202401300600,202401301200,202402061200
Grant County,WA,0,N/S,202401300600,202401301200,202402061200
Renville County,MN,0,N/S,202401300600,202401301200,202402061200
Alachua County,FL,0,N/S,202401300600,202401301200,202402061200
Hooker County,NE,0,N/S,202401300600,202401301200,202402061200
Prince Edward County,VA,0,N/S,202401300600,202401301200,202402061200
Carbon County,UT,0,N/S,202401300600,202401301200,202402061200
Bucks County,PA,0,N/S,202401300600,202401301200,202402061200
Hand County,SD,0,N/S,202401300600,202401301200,202402061200
Lycoming County,PA,0,N/S,202401300600,202401301200,202402061200
Latah County,ID,0,N/S,202401300600,202401301200,202402061200
Putnam County,GA,0,N/S,202401300600,202401301200,202402061200
Galax city,VA,0,N/S,202401300600,202401301200,202402061200
Quay County,NM,0,N/S,202401300600,202401301200,202402061200
King County,TX,0,N/S,202401300600,202401301200,202402061200
Lafayette County,AR,0,N/S,202401300600,202401301200,202402061200
Tom Green County,TX,0,N/S,202401300600,202401301200,202402061200
Hardee County,FL,0,N/S,202401300600,202401301200,202402061200
Clermont County,OH,0,N/S,202401300600,202401301200,202402061200
Yoakum County,TX,0,N/S,202401300600,202401301200,202402061200
Yamhill County,OR,0,N/S,202401300600,202401301200,202402061200
Louisa County,IA,0,N/S,202401300600,202401301200,202402061200
Elk County,KS,0,N/S,202401300600,202401301200,202402061200
Noble County,OH,0,N/S,202401300600,202401301200,202402061200
Putnam County,OH,0,N/S,202401300600,202401301200,202402061200
Somervell County,TX,0,N/S,202401300600,202401301200,202402061200
Lebanon County,PA,0,N/S,202401300600,202401301200,202402061200
Glacier County,MT,0,N/S,202401300600,202401301200,202402061200
Pershing County,NV,0,N/S,202401300600,202401301200,202402061200
Mahnomen County,MN,0,N/S,202401300600,202401301200,202402061200
Passaic County,NJ,0,N/S,202401300600,202401301200,202402061200
Lake County,MT,0,N/S,202401300600,202401301200,202402061200
Kenedy County,TX,0,N/S,202401300600,202401301200,202402061200
Borden County,TX,0,N/S,202401300600,202401301200,202402061200
Perry County,MO,0,N/S,202401300600,202401301200,202402061200
San Saba County,TX,0,N/S,202401300600,202401301200,202402061200
Kingfisher County,OK,0,N/S,202401300600,202401301200,202402061200
Burleson County,TX,0,N/S,202401300600,202401301200,202402061200
Fulton County,NY,0,N/S,202401300600,202401301200,202402061200
Sunflower County,MS,0,N/S,202401300600,202401301200,202402061200
Hennepin County,MN,0,N/S,202401300600,202401301200,202402061200
Centre County,PA,0,N/S,202401300600,202401301200,202402061200
Bee County,TX,0,N/S,202401300600,202401301200,202402061200
Henderson County,TN,0,N/S,202401300600,202401301200,202402061200
Tama County,IA,0,N/S,202401300600,202401301200,202402061200
Seward County,KS,0,N/S,202401300600,202401301200,202402061200
Monroe County,IA,0,N/S,202401300600,202401301200,202402061200
Richardson County,NE,0,N/S,202401300600,202401301200,202402061200
Christian County,IL,0,N/S,202401300600,202401301200,202402061200
Nassau County,FL,0,N/S,202401300600,202401301200,202402061200
Washington County,FL,0,N/S,202401300600,202401301200,202402061200
Baker County,GA,0,N/S,202401300600,202401301200,202402061200
Thomas County,GA,0,N/S,202401300600,202401301200,202402061200
Anderson County,KY,0,N/S,202401300600,202401301200,202402061200
Oldham County,KY,0,N/S,202401300600,202401301200,202402061200
Cherokee County,GA,0,N/S,202401300600,202401301200,202402061200
Oliver County,ND,0,N/S,202401300600,202401301200,202402061200
Osceola County,MI,0,N/S,202401300600,202401301200,202402061200
McNairy County,TN,0,N/S,202401300600,202401301200,202402061200
Adams County,WA,0,N/S,202401300600,202401301200,202402061200
Dade County,MO,0,N/S,202401300600,202401301200,202402061200
St. Mary Parish,LA,0,N/S,202401300600,202401301200,202402061200
Chittenden County,VT,0,N/S,202401300600,202401301200,202402061200
Comerío Municipio,PR,0,N/S,202401300600,202401301200,202402061200
Maui County,HI,0,N/S,202401300600,202401301200,202402061200
Lafourche Parish,LA,0,N/S,202401300600,202401301200,202402061200
Muscatine County,IA,0,N/S,202401300600,202401301200,202402061200
Santa Rosa County,FL,0,N/S,202401300600,202401301200,202402061200
Martin County,IN,0,N/S,202401300600,202401301200,202402061200
Rockcastle County,KY,0,N/S,202401300600,202401301200,202402061200
Trimble County,KY,0,N/S,202401300600,202401301200,202402061200
Chattooga County,GA,0,N/S,202401300600,202401301200,202402061200
Dillon County,SC,0,N/S,202401300600,202401301200,202402061200
Jones County,NC,0,N/S,202401300600,202401301200,202402061200
Scotland County,MO,0,N/S,202401300600,202401301200,202402061200
Nemaha County,KS,0,N/S,202401300600,202401301200,202402061200
Norton County,KS,0,N/S,202401300600,202401301200,202402061200
Aguas Buenas Municipio,PR,0,N/S,202401300600,202401301200,202402061200
Cataño Municipio,PR,0,N/S,202401300600,202401301200,202402061200
Furnas County,NE,0,N/S,202401300600,202401301200,202402061200
Decatur County,GA,0,N/S,202401300600,202401301200,202402061200
Wayne County,IN,0,N/S,202401300600,202401301200,202402061200
Barren County,KY,0,N/S,202401300600,202401301200,202402061200
Howard County,NE,0,N/S,202401300600,202401301200,202402061200
Dunn County,ND,0,N/S,202401300600,202401301200,202402061200
Amador County,CA,0,N/S,202401300600,202401301200,202402061200
Fentress County,TN,0,N/S,202401300600,202401301200,202402061200
Coffey County,KS,0,N/S,202401300600,202401301200,202402061200
Branch County,MI,0,N/S,202401300600,202401301200,202402061200
Campbell County,VA,0,N/S,202401300600,202401301200,202402061200
Meigs County,OH,0,N/S,202401300600,202401301200,202402061200
Nicholas County,WV,0,N/S,202401300600,202401301200,202402061200
Grant County,OK,0,N/S,202401300600,202401301200,202402061200
Spink County,SD,0,N/S,202401300600,202401301200,202402061200
Windsor County,VT,0,N/S,202401300600,202401301200,202402061200
Trinity County,TX,0,N/S,202401300600,202401301200,202402061200
Bernalillo County,NM,0,N/S,202401300600,202401301200,202402061200
Mitchell County,GA,0,N/S,202401300600,202401301200,202402061200
Hawaii County,HI,0,N/S,202401300600,202401301200,202402061200
McCreary County,KY,0,N/S,202401300600,202401301200,202402061200
Pendleton County,KY,0,N/S,202401300600,202401301200,202402061200
Spencer County,KY,0,N/S,202401300600,202401301200,202402061200
Hill County,MT,0,N/S,202401300600,202401301200,202402061200
Valley County,NE,0,N/S,202401300600,202401301200,202402061200
Castro County,TX,0,N/S,202401300600,202401301200,202402061200
Washington County,MD,0,N/S,202401300600,202401301200,202402061200
Letcher County,KY,0,N/S,202401300600,202401301200,202402061200
Salem County,NJ,0,N/S,202401300600,202401301200,202402061200
Lynchburg city,VA,0,N/S,202401300600,202401301200,202402061200
Saline County,AR,0,N/S,202401300600,202401301200,202402061200
Mason County,WV,0,N/S,202401300600,202401301200,202402061200
Gilmer County,WV,0,N/S,202401300600,202401301200,202402061200
Jefferson County,MS,0,N/S,202401300600,202401301200,202402061200
Rolette County,ND,0,N/S,202401300600,202401301200,202402061200
Treasure County,MT,0,N/S,202401300600,202401301200,202402061200
Clark County,KY,0,N/S,202401300600,202401301200,202402061200
Morovis Municipio,PR,0,N/S,202401300600,202401301200,202402061200
Allegan County,MI,0,N/S,202401300600,202401301200,202402061200
Benton County,TN,0,N/S,202401300600,202401301200,202402061200
Brown County,MN,0,N/S,202401300600,202401301200,202402061200
Pickett County,TN,0,N/S,202401300600,202401301200,202402061200
Louisa County,VA,0,N/S,202401300600,202401301200,202402061200
Shelby County,IN,0,N/S,202401300600,202401301200,202402061200
Franklin County,OH,0,N/S,202401300600,202401301200,202402061200
Iron County,UT,0,N/S,202401300600,202401301200,202402061200
Esmeralda County,NV,0,N/S,202401300600,202401301200,202402061200
Keweenaw County,MI,0,N/S,202401300600,202401301200,202402061200
Sanpete County,UT,0,N/S,202401300600,202401301200,202402061200
Kearny County,KS,0,N/S,202401300600,202401301200,202402061200
Brevard County,FL,0,N/S,202401300600,202401301200,202402061200
Monroe County,IN,0,N/S,202401300600,202401301200,202402061200
Lucas County,IA,0,N/S,202401300600,202401301200,202402061200
Woodford County,KY,0,N/S,202401300600,202401301200,202402061200
Jasper County,SC,0,N/S,202401300600,202401301200,202402061200
Brewster County,TX,0,N/S,202401300600,202401301200,202402061200
McCormick County,SC,0,N/S,202401300600,202401301200,202402061200
Union County,SC,0,N/S,202401300600,202401301200,202402061200
Nicollet County,MN,0,N/S,202401300600,202401301200,202402061200
Marinette County,WI,0,N/S,202401300600,202401301200,202402061200
Clark County,WA,0,N/S,202401300600,202401301200,202402061200
Price County,WI,0,N/S,202401300600,202401301200,202402061200
Miami County,IN,0,N/S,202401300600,202401301200,202402061200
Ellsworth County,KS,0,N/S,202401300600,202401301200,202402061200
West Carroll Parish,LA,0,N/S,202401300600,202401301200,202402061200
Liberty County,FL,0,N/S,202401300600,202401301200,202402061200
Hodgeman County,KS,0,N/S,202401300600,202401301200,202402061200
Meade County,KS,0,N/S,202401300600,202401301200,202402061200
McLean County,KY,0,N/S,202401300600,202401301200,202402061200
Adams County,MS,0,N/S,202401300600,202401301200,202402061200
Las Marías Municipio,PR,0,N/S,202401300600,202401301200,202402061200
Itawamba County,MS,0,N/S,202401300600,202401301200,202402061200
Franklin County,KY,0,N/S,202401300600,202401301200,202402061200
Hancock County,ME,0,N/S,202401300600,202401301200,202402061200
Knox County,ME,0,N/S,202401300600,202401301200,202402061200
Newton County,GA,0,N/S,202401300600,202401301200,202402061200
Faulk County,SD,0,N/S,202401300600,202401301200,202402061200
Houghton County,MI,0,N/S,202401300600,202401301200,202402061200
Mineral County,MT,0,N/S,202401300600,202401301200,202402061200
Franklin County,TN,0,N/S,202401300600,202401301200,202402061200
Concordia Parish,LA,0,N/S,202401300600,202401301200,202402061200
Livingston Parish,LA,0,N/S,202401300600,202401301200,202402061200
Essex County,MA,0,N/S,202401300600,202401301200,202402061200
Butte County,SD,0,N/S,202401300600,202401301200,202402061200
Douglas County,CO,0,N/S,202401300600,202401301200,202402061200
Richland County,SC,0,N/S,202401300600,202401301200,202402061200
Madison County,IN,0,N/S,202401300600,202401301200,202402061200
Murray County,OK,0,N/S,202401300600,202401301200,202402061200
Brooke County,WV,0,N/S,202401300600,202401301200,202402061200
Calhoun County,WV,0,N/S,202401300600,202401301200,202402061200
Bland County,VA,0,N/S,202401300600,202401301200,202402061200
Yellowstone County,MT,0,N/S,202401300600,202401301200,202402061200
Lincoln County,WV,0,N/S,202401300600,202401301200,202402061200
Lake County,CA,0,N/S,202401300600,202401301200,202402061200
Grady County,GA,0,N/S,202401300600,202401301200,202402061200
Conejos County,CO,0,N/S,202401300600,202401301200,202402061200
San Juan County,UT,0,N/S,202401300600,202401301200,202402061200
Putnam County,IN,0,N/S,202401300600,202401301200,202402061200
Gooding County,ID,0,N/S,202401300600,202401301200,202402061200
Tipton County,TN,0,N/S,202401300600,202401301200,202402061200
West Baton Rouge Parish,LA,0,N/S,202401300600,202401301200,202402061200
Putnam County,MO,0,N/S,202401300600,202401301200,202402061200
Teton County,WY,0,N/S,202401300600,202401301200,202402061200
Grant County,WI,0,N/S,202401300600,202401301200,202402061200
Morton County,ND,0,N/S,202401300600,202401301200,202402061200
Chowan County,NC,0,N/S,202401300600,202401301200,202402061200
Buncombe County,NC,0,N/S,202401300600,202401301200,202402061200
Plumas County,CA,0,N/S,202401300600,202401301200,202402061200
Petersburg city,VA,0,N/S,202401300600,202401301200,202402061200
Washington County,VT,0,N/S,202401300600,202401301200,202402061200
Meade County,SD,0,N/S,202401300600,202401301200,202402061200
Marion County,IN,0,N/S,202401300600,202401301200,202402061200
Chicot County,AR,0,N/S,202401300600,202401301200,202402061200
Bibb County,GA,0,N/S,202401300600,202401301200,202402061200
Guayanilla Municipio,PR,0,N/S,202401300600,202401301200,202402061200
San Sebastián Municipio,PR,0,N/S,202401300600,202401301200,202402061200
Pope County,AR,0,N/S,202401300600,202401301200,202402061200
Southampton County,VA,0,N/S,202401300600,202401301200,202402061200
Gregg County,TX,0,N/S,202401300600,202401301200,202402061200
Rockland County,NY,0,N/S,202401300600,202401301200,202402061200
Marion County,AR,0,N/S,202401300600,202401301200,202402061200
Suffolk city,VA,0,N/S,202401300600,202401301200,202402061200
El Paso County,CO,0,N/S,202401300600,202401301200,202402061200
St. Francois County,MO,0,N/S,202401300600,202401301200,202402061200
Ward County,TX,0,N/S,202401300600,202401301200,202402061200
Kiowa County,CO,0,N/S,202401300600,202401301200,202402061200
Wilbarger County,TX,0,N/S,202401300600,202401301200,202402061200
Curry County,OR,0,N/S,202401300600,202401301200,202402061200
Teller County,CO,0,N/S,202401300600,202401301200,202402061200
Clinton County,MO,0,N/S,202401300600,202401301200,202402061200
Wasatch County,UT,0,N/S,202401300600,202401301200,202402061200
Caribou County,ID,0,N/S,202401300600,202401301200,202402061200
Rockingham County,NC,0,N/S,202401300600,202401301200,202402061200
Prairie County,AR,0,N/S,202401300600,202401301200,202402061200
Bradley County,AR,0,N/S,202401300600,202401301200,202402061200
Hamilton County,TX,0,N/S,202401300600,202401301200,202402061200
Caroline County,MD,0,N/S,202401300600,202401301200,202402061200
Douglas County,MN,0,N/S,202401300600,202401301200,202402061200
Jefferson County,MT,0,N/S,202401300600,202401301200,202402061200
Fairfax County,VA,0,N/S,202401300600,202401301200,202402061200
Deer Lodge County,MT,0,N/S,202401300600,202401301200,202402061200
Anderson County,TN,0,N/S,202401300600,202401301200,202402061200
Huron County,OH,0,N/S,202401300600,202401301200,202402061200
Bacon County,GA,0,N/S,202401300600,202401301200,202402061200
Kent County,DE,0,N/S,202401300600,202401301200,202402061200
Wood County,OH,0,N/S,202401300600,202401301200,202402061200
Jackson County,GA,0,N/S,202401300600,202401301200,202402061200
Anderson County,KS,0,N/S,202401300600,202401301200,202402061200
Knox County,IL,0,N/S,202401300600,202401301200,202402061200
Wheatland County,MT,0,N/S,202401300600,202401301200,202402061200
Cannon County,TN,0,N/S,202401300600,202401301200,202402061200
Franklin County,ME,0,N/S,202401300600,202401301200,202402061200
Menifee County,KY,0,N/S,202401300600,202401301200,202402061200
McPherson County,SD,0,N/S,202401300600,202401301200,202402061200
Gunnison County,CO,0,N/S,202401300600,202401301200,202402061200
Charlevoix County,MI,0,N/S,202401300600,202401301200,202402061200
Swift County,MN,0,N/S,202401300600,202401301200,202402061200
Seneca County,OH,0,N/S,202401300600,202401301200,202402061200
Tattnall County,GA,0,N/S,202401300600,202401301200,202402061200
Stephens County,TX,0,N/S,202401300600,202401301200,202402061200
Martin County,NC,0,N/S,202401300600,202401301200,202402061200
Ravalli County,MT,0,N/S,202401300600,202401301200,202402061200
Wilkes County,GA,0,N/S,202401300600,202401301200,202402061200
Lincoln County,WA,0,N/S,202401300600,202401301200,202402061200
San Mateo County,CA,1,TSTM,202401300600,202401301200,202402061200
Williams County,OH,0,N/S,202401300600,202401301200,202402061200
Baca County,CO,0,N/S,202401300600,202401301200,202402061200
Boundary County,ID,0,N/S,202401300600,202401301200,202402061200
Bear Lake County,ID,0,N/S,202401300600,202401301200,202402061200
Union County,OH,0,N/S,202401300600,202401301200,202402061200
Cuyahoga County,OH,0,N/S,202401300600,202401301200,202402061200
Lavaca County,TX,0,N/S,202401300600,202401301200,202402061200
Nowata County,OK,0,N/S,202401300600,202401301200,202402061200
Glascock County,GA,0,N/S,202401300600,202401301200,202402061200
Umatilla County,OR,0,N/S,202401300600,202401301200,202402061200
Oglala Lakota County,SD,0,N/S,202401300600,202401301200,202402061200
Marshall County,KS,0,N/S,202401300600,202401301200,202402061200
Madison Parish,LA,0,N/S,202401300600,202401301200,202402061200
Valley County,MT,0,N/S,202401300600,202401301200,202402061200
Whitfield County,GA,0,N/S,202401300600,202401301200,202402061200
Wichita County,KS,0,N/S,202401300600,202401301200,202402061200
Charles Mix County,SD,0,N/S,202401300600,202401301200,202402061200
Cedar County,NE,0,N/S,202401300600,202401301200,202402061200
Kitsap County,WA,0,N/S,202401300600,202401301200,202402061200
McHenry County,IL,0,N/S,202401300600,202401301200,202402061200
Petroleum County,MT,0,N/S,202401300600,202401301200,202402061200
Carroll County,MO,0,N/S,202401300600,202401301200,202402061200
Whitman County,WA,0,N/S,202401300600,202401301200,202402061200
Steele County,MN,0,N/S,202401300600,202401301200,202402061200
Thayer County,NE,0,N/S,202401300600,202401301200,202402061200
Crockett County,TN,0,N/S,202401300600,202401301200,202402061200
Hamilton County,IA,0,N/S,202401300600,202401301200,202402061200
Warren County,OH,0,N/S,202401300600,202401301200,202402061200
Spalding County,GA,0,N/S,202401300600,202401301200,202402061200
Hunterdon County,NJ,0,N/S,202401300600,202401301200,202402061200
Vernon County,MO,0,N/S,202401300600,202401301200,202402061200
Parke County,IN,0,N/S,202401300600,202401301200,202402061200
Franklin County,IA,0,N/S,202401300600,202401301200,202402061200
Butts County,GA,0,N/S,202401300600,202401301200,202402061200
Elbert County,CO,0,N/S,202401300600,202401301200,202402061200
Bristol County,RI,0,N/S,202401300600,202401301200,202402061200
Bosque County,TX,0,N/S,202401300600,202401301200,202402061200
Newport County,RI,0,N/S,202401300600,202401301200,202402061200
Fairfield County,OH,0,N/S,202401300600,202401301200,202402061200
Pierce County,ND,0,N/S,202401300600,202401301200,202402061200
Carroll County,IL,0,N/S,202401300600,202401301200,202402061200
Red Lake County,MN,0,N/S,202401300600,202401301200,202402061200
Jefferson County,OR,0,N/S,202401300600,202401301200,202402061200
Cheatham County,TN,0,N/S,202401300600,202401301200,202402061200
Union County,SD,0,N/S,202401300600,202401301200,202402061200
Elmore County,AL,0,N/S,202401300600,202401301200,202402061200
Lumpkin County,GA,0,N/S,202401300600,202401301200,202402061200
Knox County,OH,0,N/S,202401300600,202401301200,202402061200
Bremer County,IA,0,N/S,202401300600,202401301200,202402061200
Goliad County,TX,0,N/S,202401300600,202401301200,202402061200
Henderson County,NC,0,N/S,202401300600,202401301200,202402061200
Indian River County,FL,0,N/S,202401300600,202401301200,202402061200
Roberts County,TX,0,N/S,202401300600,202401301200,202402061200
Deuel County,NE,0,N/S,202401300600,202401301200,202402061200
Livingston County,NY,0,N/S,202401300600,202401301200,202402061200
O'Brien County,IA,0,N/S,202401300600,202401301200,202402061200
Callahan County,TX,0,N/S,202401300600,202401301200,202402061200
Rains County,TX,0,N/S,202401300600,202401301200,202402061200
Grant County,KS,0,N/S,202401300600,202401301200,202402061200
Lee County,VA,0,N/S,202401300600,202401301200,202402061200
Sierra County,NM,0,N/S,202401300600,202401301200,202402061200
Drew County,AR,0,N/S,202401300600,202401301200,202402061200
Morrill County,NE,0,N/S,202401300600,202401301200,202402061200
Benton County,MO,0,N/S,202401300600,202401301200,202402061200
Pike County,AR,0,N/S,202401300600,202401301200,202402061200
Mesa County,CO,0,N/S,202401300600,202401301200,202402061200
Dent County,MO,0,N/S,202401300600,202401301200,202402061200
Tazewell County,VA,0,N/S,202401300600,202401301200,202402061200
Pike County,PA,0,N/S,202401300600,202401301200,202402061200
Susquehanna County,PA,0,N/S,202401300600,202401301200,202402061200
Morris County,TX,0,N/S,202401300600,202401301200,202402061200
Washington County,PA,0,N/S,202401300600,202401301200,202402061200
Addison County,VT,0,N/S,202401300600,202401301200,202402061200
Leavenworth County,KS,0,N/S,202401300600,202401301200,202402061200
Muskegon County,MI,0,N/S,202401300600,202401301200,202402061200
Copper River Census Area,AK,0,N/S,202401300600,202401301200,202402061200
Chugach Census Area,AK,0,N/S,202401300600,202401301200,202402061200
Hinds County,MS,0,N/S,202401300600,202401301200,202402061200
Lampasas County,TX,0,N/S,202401300600,202401301200,202402061200
Loudoun County,VA,0,N/S,202401300600,202401301200,202402061200
St. Clair County,MO,0,N/S,202401300600,202401301200,202402061200
Delaware County,NY,0,N/S,202401300600,202401301200,202402061200
Phillips County,MT,0,N/S,202401300600,202401301200,202402061200
Mercer County,MO,0,N/S,202401300600,202401301200,202402061200
Mason County,WA,0,N/S,202401300600,202401301200,202402061200
Nash County,NC,0,N/S,202401300600,202401301200,202402061200
York County,VA,0,N/S,202401300600,202401301200,202402061200
Pettis County,MO,0,N/S,202401300600,202401301200,202402061200
